nr	nv	nt	capacity
25	3	3	100

node	x	y	a	b	load
p0	28	94	0	999	91
p1	0	7	0	999	32
p2	30	9	0	999	75
p3	22	36	0	999	67
p4	31	18	0	999	76
p5	67	27	0	999	36
p6	54	49	0	999	76
p7	25	18	0	999	56
p8	10	74	0	999	43
p9	43	50	0	999	49
p10	74	88	0	999	82
p11	53	13	0	999	30
p12	77	79	0	999	1
p13	10	72	0	999	52
p14	61	92	0	999	81
p15	20	97	0	999	52
p16	70	56	0	999	69
p17	35	87	0	999	68
p18	20	9	0	999	28
p19	72	40	0	999	16
p20	11	19	0	999	73
p21	50	47	0	999	86
p22	66	7	0	999	88
p23	11	90	0	999	52
p24	76	23	0	999	65
d0	41	20	0	999	-91
d1	74	61	0	999	-32
d2	3	85	0	999	-75
d3	15	21	0	999	-67
d4	99	16	0	999	-76
d5	34	99	0	999	-36
d6	33	76	0	999	-76
d7	8	39	0	999	-56
d8	62	2	0	999	-43
d9	80	25	0	999	-49
d10	49	33	0	999	-82
d11	67	92	0	999	-30
d12	98	19	0	999	-1
d13	69	77	0	999	-52
d14	50	77	0	999	-81
d15	91	62	0	999	-52
d16	37	98	0	999	-69
d17	12	31	0	999	-68
d18	38	22	0	999	-28
d19	30	66	0	999	-16
d20	45	44	0	999	-73
d21	6	33	0	999	-86
d22	6	95	0	999	-88
d23	77	81	0	999	-52
d24	75	47	0	999	-65
o0	79	1	0	999	0
o1	81	99	0	999	0
o2	13	8	0	999	0
e0	65	53	0	999	0
e1	75	45	0	999	0
e2	37	75	0	999	0
t0	90	42	0	999	0
t1	53	50	0	999	0
t2	55	88	0	999	0
