nr	nv	nt	capacity
25	3	3	100

node	x	y	a	b	load
p0	20	75	0	999	49
p1	68	41	0	999	89
p2	65	65	0	999	35
p3	41	37	0	999	44
p4	42	40	0	999	96
p5	70	2	0	999	51
p6	82	2	0	999	48
p7	68	93	0	999	54
p8	31	22	0	999	55
p9	84	91	0	999	98
p10	76	90	0	999	19
p11	88	8	0	999	7
p12	2	98	0	999	85
p13	97	87	0	999	60
p14	41	30	0	999	32
p15	42	26	0	999	27
p16	6	46	0	999	22
p17	52	76	0	999	71
p18	77	78	0	999	40
p19	3	81	0	999	35
p20	9	41	0	999	75
p21	0	84	0	999	30
p22	29	52	0	999	43
p23	82	31	0	999	87
p24	89	13	0	999	47
d0	18	50	0	999	-49
d1	4	82	0	999	-89
d2	45	52	0	999	-35
d3	63	21	0	999	-44
d4	91	77	0	999	-96
d5	31	34	0	999	-51
d6	79	45	0	999	-48
d7	82	12	0	999	-54
d8	19	84	0	999	-55
d9	78	38	0	999	-98
d10	40	71	0	999	-19
d11	49	36	0	999	-7
d12	76	88	0	999	-85
d13	55	41	0	999	-60
d14	14	8	0	999	-32
d15	76	27	0	999	-27
d16	23	27	0	999	-22
d17	56	12	0	999	-71
d18	79	85	0	999	-40
d19	87	70	0	999	-35
d20	24	7	0	999	-75
d21	68	70	0	999	-30
d22	1	43	0	999	-43
d23	2	47	0	999	-87
d24	56	87	0	999	-47
o0	65	53	0	999	0
o1	3	70	0	999	0
o2	60	15	0	999	0
e0	0	46	0	999	0
e1	2	5	0	999	0
e2	88	29	0	999	0
t0	28	23	0	999	0
t1	98	27	0	999	0
t2	66	67	0	999	0
