nr	nv	nt	capacity
25	3	3	100

node	x	y	a	b	load
p0	9	77	0	999	80
p1	83	59	0	999	42
p2	73	27	0	999	7
p3	60	19	0	999	86
p4	19	15	0	999	28
p5	25	20	0	999	59
p6	10	62	0	999	32
p7	72	67	0	999	24
p8	56	90	0	999	7
p9	79	84	0	999	72
p10	10	42	0	999	31
p11	46	92	0	999	34
p12	82	43	0	999	42
p13	17	48	0	999	87
p14	61	79	0	999	11
p15	65	73	0	999	97
p16	12	33	0	999	86
p17	84	24	0	999	58
p18	24	98	0	999	60
p19	76	25	0	999	14
p20	10	73	0	999	28
p21	17	81	0	999	20
p22	66	72	0	999	8
p23	28	49	0	999	5
p24	26	99	0	999	96
d0	99	51	0	999	-80
d1	1	52	0	999	-42
d2	14	56	0	999	-7
d3	58	0	0	999	-86
d4	60	71	0	999	-28
d5	76	3	0	999	-59
d6	21	14	0	999	-32
d7	90	63	0	999	-24
d8	81	76	0	999	-7
d9	64	83	0	999	-72
d10	49	27	0	999	-31
d11	87	81	0	999	-34
d12	91	69	0	999	-42
d13	36	66	0	999	-87
d14	82	99	0	999	-11
d15	44	91	0	999	-97
d16	27	1	0	999	-86
d17	6	88	0	999	-58
d18	8	97	0	999	-60
d19	88	9	0	999	-14
d20	66	80	0	999	-28
d21	98	19	0	999	-20
d22	75	93	0	999	-8
d23	20	81	0	999	-5
d24	80	6	0	999	-96
o0	67	88	0	999	0
o1	74	23	0	999	0
o2	46	72	0	999	0
e0	53	48	0	999	0
e1	20	76	0	999	0
e2	11	39	0	999	0
t0	41	33	0	999	0
t1	19	86	0	999	0
t2	41	42	0	999	0
