nr	nv	nt	capacity
15	2	1	100

node	x	y	a	b	load
p0	22	91	0	999	25
p1	68	2	0	999	73
p2	59	92	0	999	35
p3	26	99	0	999	62
p4	55	44	0	999	43
p5	84	8	0	999	24
p6	24	53	0	999	16
p7	4	29	0	999	42
p8	47	12	0	999	74
p9	79	19	0	999	86
p10	45	30	0	999	5
p11	4	36	0	999	3
p12	87	38	0	999	56
p13	28	16	0	999	36
p14	49	27	0	999	6
d0	20	15	0	999	-25
d1	11	87	0	999	-73
d2	55	49	0	999	-35
d3	19	87	0	999	-62
d4	78	44	0	999	-43
d5	43	29	0	999	-24
d6	60	39	0	999	-16
d7	43	57	0	999	-42
d8	30	25	0	999	-74
d9	90	92	0	999	-86
d10	87	16	0	999	-5
d11	28	49	0	999	-3
d12	36	13	0	999	-56
d13	3	64	0	999	-36
d14	13	86	0	999	-6
o0	20	91	0	999	0
o1	97	94	0	999	0
e0	62	16	0	999	0
e1	98	57	0	999	0
t0	87	2	0	999	0
