nr	nv	nt	capacity
15	2	1	100

node	x	y	a	b	load
p0	11	64	0	999	85
p1	67	29	0	999	52
p2	98	29	0	999	9
p3	51	59	0	999	51
p4	49	36	0	999	10
p5	95	65	0	999	47
p6	46	59	0	999	77
p7	69	23	0	999	50
p8	80	38	0	999	9
p9	12	98	0	999	98
p10	46	11	0	999	91
p11	6	21	0	999	9
p12	51	46	0	999	10
p13	92	16	0	999	40
p14	84	0	0	999	39
d0	97	99	0	999	-85
d1	57	84	0	999	-52
d2	81	10	0	999	-9
d3	59	47	0	999	-51
d4	16	65	0	999	-10
d5	91	54	0	999	-47
d6	58	25	0	999	-77
d7	63	86	0	999	-50
d8	5	1	0	999	-9
d9	88	25	0	999	-98
d10	53	64	0	999	-91
d11	80	80	0	999	-9
d12	37	16	0	999	-10
d13	84	77	0	999	-40
d14	14	84	0	999	-39
o0	42	98	0	999	0
o1	11	91	0	999	0
e0	22	25	0	999	0
e1	64	3	0	999	0
t0	61	37	0	999	0
