nr	nv	nt	capacity
15	2	1	100

node	x	y	a	b	load
p0	42	63	0	999	45
p1	83	54	0	999	89
p2	58	13	0	999	9
p3	22	66	0	999	70
p4	21	94	0	999	54
p5	30	44	0	999	95
p6	55	45	0	999	25
p7	59	60	0	999	56
p8	25	86	0	999	10
p9	87	67	0	999	29
p10	35	38	0	999	73
p11	93	27	0	999	41
p12	65	3	0	999	7
p13	20	52	0	999	82
p14	41	22	0	999	64
d0	9	90	0	999	-45
d1	22	95	0	999	-89
d2	32	45	0	999	-9
d3	51	9	0	999	-70
d4	36	83	0	999	-54
d5	10	29	0	999	-95
d6	95	81	0	999	-25
d7	21	81	0	999	-56
d8	25	16	0	999	-10
d9	56	77	0	999	-29
d10	33	26	0	999	-73
d11	16	52	0	999	-41
d12	8	90	0	999	-7
d13	86	6	0	999	-82
d14	10	24	0	999	-64
o0	75	53	0	999	0
o1	87	64	0	999	0
e0	81	58	0	999	0
e1	95	82	0	999	0
t0	40	81	0	999	0
