nr	nv	nt	capacity
30	2	2	100

node	x	y	a	b	load
p0	94	73	0	999	76
p1	34	25	0	999	80
p2	25	57	0	999	92
p3	79	7	0	999	1
p4	71	62	0	999	2
p5	28	29	0	999	27
p6	6	48	0	999	32
p7	24	97	0	999	15
p8	49	88	0	999	70
p9	15	64	0	999	32
p10	33	14	0	999	82
p11	59	59	0	999	77
p12	73	47	0	999	49
p13	25	97	0	999	50
p14	84	41	0	999	85
p15	31	11	0	999	76
p16	64	83	0	999	4
p17	51	94	0	999	62
p18	37	51	0	999	13
p19	6	12	0	999	57
p20	97	82	0	999	64
p21	0	54	0	999	37
p22	91	68	0	999	68
p23	32	26	0	999	25
p24	84	0	0	999	3
p25	33	84	0	999	71
p26	69	88	0	999	11
p27	89	98	0	999	29
p28	67	28	0	999	47
p29	62	0	0	999	4
d0	78	67	0	999	-76
d1	65	60	0	999	-80
d2	5	15	0	999	-92
d3	24	6	0	999	-1
d4	54	32	0	999	-2
d5	15	34	0	999	-27
d6	13	14	0	999	-32
d7	76	73	0	999	-15
d8	11	65	0	999	-70
d9	97	68	0	999	-32
d10	26	2	0	999	-82
d11	15	60	0	999	-77
d12	68	14	0	999	-49
d13	21	20	0	999	-50
d14	0	58	0	999	-85
d15	43	95	0	999	-76
d16	69	2	0	999	-4
d17	89	75	0	999	-62
d18	34	21	0	999	-13
d19	87	42	0	999	-57
d20	69	32	0	999	-64
d21	87	26	0	999	-37
d22	56	89	0	999	-68
d23	55	68	0	999	-25
d24	3	73	0	999	-3
d25	74	60	0	999	-71
d26	46	39	0	999	-11
d27	5	64	0	999	-29
d28	50	55	0	999	-47
d29	41	26	0	999	-4
o0	82	22	0	999	0
o1	93	61	0	999	0
e0	34	63	0	999	0
e1	43	60	0	999	0
t0	80	40	0	999	0
t1	7	97	0	999	0
