nr	nv	nt	capacity
30	2	2	100

node	x	y	a	b	load
p0	59	62	0	999	93
p1	80	28	0	999	54
p2	60	39	0	999	26
p3	80	42	0	999	33
p4	33	11	0	999	14
p5	87	51	0	999	98
p6	5	11	0	999	58
p7	60	16	0	999	31
p8	77	4	0	999	7
p9	7	43	0	999	55
p10	40	96	0	999	71
p11	94	25	0	999	75
p12	0	68	0	999	85
p13	62	46	0	999	77
p14	8	23	0	999	92
p15	43	85	0	999	10
p16	66	47	0	999	31
p17	35	12	0	999	53
p18	57	60	0	999	65
p19	61	36	0	999	28
p20	48	19	0	999	69
p21	28	11	0	999	15
p22	36	27	0	999	98
p23	28	15	0	999	78
p24	75	11	0	999	93
p25	42	8	0	999	43
p26	81	34	0	999	77
p27	30	8	0	999	4
p28	58	93	0	999	53
p29	64	97	0	999	41
d0	70	88	0	999	-93
d1	52	34	0	999	-54
d2	83	18	0	999	-26
d3	81	16	0	999	-33
d4	36	9	0	999	-14
d5	55	99	0	999	-98
d6	76	43	0	999	-58
d7	96	74	0	999	-31
d8	48	65	0	999	-7
d9	70	87	0	999	-55
d10	26	72	0	999	-71
d11	54	25	0	999	-75
d12	22	90	0	999	-85
d13	26	39	0	999	-77
d14	81	99	0	999	-92
d15	19	21	0	999	-10
d16	77	84	0	999	-31
d17	56	24	0	999	-53
d18	3	26	0	999	-65
d19	55	86	0	999	-28
d20	61	26	0	999	-69
d21	8	56	0	999	-15
d22	43	34	0	999	-98
d23	76	93	0	999	-78
d24	82	81	0	999	-93
d25	89	16	0	999	-43
d26	35	75	0	999	-77
d27	53	50	0	999	-4
d28	5	29	0	999	-53
d29	74	9	0	999	-41
o0	66	6	0	999	0
o1	59	55	0	999	0
e0	20	78	0	999	0
e1	59	92	0	999	0
t0	87	32	0	999	0
t1	74	18	0	999	0
