nr	nv	nt	capacity
30	2	2	100

node	x	y	a	b	load
p0	95	78	0	999	3
p1	25	30	0	999	3
p2	98	64	0	999	48
p3	38	4	0	999	43
p4	93	4	0	999	84
p5	27	59	0	999	64
p6	19	60	0	999	46
p7	69	82	0	999	42
p8	49	49	0	999	2
p9	48	9	0	999	35
p10	40	1	0	999	38
p11	37	53	0	999	43
p12	79	42	0	999	5
p13	91	80	0	999	73
p14	88	14	0	999	20
p15	64	72	0	999	63
p16	88	97	0	999	66
p17	34	54	0	999	41
p18	46	59	0	999	67
p19	99	50	0	999	40
p20	28	24	0	999	27
p21	24	3	0	999	18
p22	29	21	0	999	90
p23	90	64	0	999	75
p24	54	66	0	999	52
p25	34	59	0	999	61
p26	39	10	0	999	62
p27	19	35	0	999	91
p28	21	35	0	999	96
p29	97	80	0	999	89
d0	65	51	0	999	-3
d1	63	31	0	999	-3
d2	26	83	0	999	-48
d3	3	44	0	999	-43
d4	44	39	0	999	-84
d5	5	78	0	999	-64
d6	10	74	0	999	-46
d7	83	51	0	999	-42
d8	47	67	0	999	-2
d9	3	49	0	999	-35
d10	97	65	0	999	-38
d11	84	14	0	999	-43
d12	3	48	0	999	-5
d13	14	36	0	999	-73
d14	49	24	0	999	-20
d15	40	61	0	999	-63
d16	80	74	0	999	-66
d17	17	1	0	999	-41
d18	72	1	0	999	-67
d19	37	35	0	999	-40
d20	81	86	0	999	-27
d21	65	70	0	999	-18
d22	81	46	0	999	-90
d23	85	97	0	999	-75
d24	18	70	0	999	-52
d25	15	91	0	999	-61
d26	18	31	0	999	-62
d27	99	37	0	999	-91
d28	81	13	0	999	-96
d29	99	1	0	999	-89
o0	27	49	0	999	0
o1	32	90	0	999	0
e0	29	44	0	999	0
e1	77	71	0	999	0
t0	9	22	0	999	0
t1	36	17	0	999	0
