nr	nv	nt	capacity
30	2	2	100

node	x	y	a	b	load
p0	45	16	0	999	60
p1	56	1	0	999	21
p2	84	83	0	999	83
p3	26	83	0	999	44
p4	75	89	0	999	38
p5	9	34	0	999	8
p6	98	69	0	999	35
p7	69	56	0	999	78
p8	66	92	0	999	4
p9	18	13	0	999	34
p10	61	77	0	999	31
p11	26	23	0	999	10
p12	92	30	0	999	15
p13	73	31	0	999	34
p14	68	84	0	999	99
p15	90	73	0	999	28
p16	43	29	0	999	62
p17	77	75	0	999	5
p18	48	49	0	999	32
p19	59	59	0	999	33
p20	94	8	0	999	49
p21	96	91	0	999	65
p22	21	16	0	999	57
p23	75	3	0	999	55
p24	80	8	0	999	69
p25	43	53	0	999	28
p26	19	25	0	999	38
p27	39	87	0	999	2
p28	43	10	0	999	72
p29	51	75	0	999	92
d0	33	28	0	999	-60
d1	27	55	0	999	-21
d2	75	66	0	999	-83
d3	28	20	0	999	-44
d4	71	64	0	999	-38
d5	0	80	0	999	-8
d6	75	61	0	999	-35
d7	40	73	0	999	-78
d8	47	34	0	999	-4
d9	18	77	0	999	-34
d10	93	48	0	999	-31
d11	74	20	0	999	-10
d12	58	72	0	999	-15
d13	72	66	0	999	-34
d14	31	54	0	999	-99
d15	71	36	0	999	-28
d16	69	94	0	999	-62
d17	13	44	0	999	-5
d18	44	92	0	999	-32
d19	3	56	0	999	-33
d20	46	9	0	999	-49
d21	11	0	0	999	-65
d22	76	41	0	999	-57
d23	54	53	0	999	-55
d24	54	8	0	999	-69
d25	22	79	0	999	-28
d26	42	94	0	999	-38
d27	75	68	0	999	-2
d28	51	15	0	999	-72
d29	75	20	0	999	-92
o0	1	0	0	999	0
o1	86	80	0	999	0
e0	46	57	0	999	0
e1	75	97	0	999	0
t0	38	4	0	999	0
t1	96	14	0	999	0
