nr	nv	nt	capacity
30	2	2	100

node	x	y	a	b	load
p0	96	23	0	999	68
p1	54	0	0	999	13
p2	16	14	0	999	74
p3	56	32	0	999	82
p4	58	59	0	999	34
p5	99	10	0	999	67
p6	45	22	0	999	31
p7	36	65	0	999	81
p8	60	10	0	999	12
p9	65	60	0	999	14
p10	14	96	0	999	2
p11	97	89	0	999	2
p12	81	7	0	999	46
p13	36	80	0	999	46
p14	19	56	0	999	23
p15	63	38	0	999	13
p16	23	76	0	999	51
p17	55	76	0	999	55
p18	50	23	0	999	8
p19	36	70	0	999	85
p20	63	49	0	999	23
p21	59	82	0	999	91
p22	28	49	0	999	76
p23	85	35	0	999	81
p24	74	38	0	999	78
p25	78	75	0	999	43
p26	27	76	0	999	60
p27	36	86	0	999	54
p28	59	20	0	999	24
p29	17	11	0	999	78
d0	77	83	0	999	-68
d1	77	84	0	999	-13
d2	92	66	0	999	-74
d3	78	54	0	999	-82
d4	47	77	0	999	-34
d5	98	26	0	999	-67
d6	66	4	0	999	-31
d7	65	61	0	999	-81
d8	25	61	0	999	-12
d9	74	60	0	999	-14
d10	75	79	0	999	-2
d11	27	81	0	999	-2
d12	38	18	0	999	-46
d13	37	89	0	999	-46
d14	26	28	0	999	-23
d15	62	1	0	999	-13
d16	88	16	0	999	-51
d17	41	94	0	999	-55
d18	51	45	0	999	-8
d19	46	71	0	999	-85
d20	88	53	0	999	-23
d21	98	86	0	999	-91
d22	49	20	0	999	-76
d23	1	99	0	999	-81
d24	99	68	0	999	-78
d25	53	24	0	999	-43
d26	11	56	0	999	-60
d27	14	44	0	999	-54
d28	94	54	0	999	-24
d29	84	97	0	999	-78
o0	2	60	0	999	0
o1	0	15	0	999	0
e0	80	52	0	999	0
e1	80	45	0	999	0
t0	36	49	0	999	0
t1	46	2	0	999	0
