nr	nv	nt	capacity
30	2	2	100

node	x	y	a	b	load
p0	16	61	0	999	33
p1	47	84	0	999	55
p2	78	2	0	999	84
p3	54	73	0	999	11
p4	20	53	0	999	27
p5	11	84	0	999	78
p6	82	42	0	999	81
p7	75	43	0	999	91
p8	55	80	0	999	87
p9	40	69	0	999	48
p10	64	18	0	999	1
p11	40	97	0	999	95
p12	88	54	0	999	40
p13	38	89	0	999	31
p14	42	22	0	999	7
p15	53	24	0	999	13
p16	50	48	0	999	87
p17	22	36	0	999	70
p18	37	99	0	999	76
p19	13	58	0	999	28
p20	11	35	0	999	5
p21	15	65	0	999	10
p22	36	87	0	999	79
p23	85	43	0	999	25
p24	70	71	0	999	25
p25	33	54	0	999	23
p26	62	35	0	999	85
p27	13	40	0	999	60
p28	86	0	0	999	66
p29	30	40	0	999	92
d0	48	17	0	999	-33
d1	39	30	0	999	-55
d2	9	78	0	999	-84
d3	49	18	0	999	-11
d4	58	51	0	999	-27
d5	48	78	0	999	-78
d6	8	17	0	999	-81
d7	82	65	0	999	-91
d8	0	30	0	999	-87
d9	69	93	0	999	-48
d10	56	73	0	999	-1
d11	25	73	0	999	-95
d12	73	41	0	999	-40
d13	85	78	0	999	-31
d14	54	52	0	999	-7
d15	86	8	0	999	-13
d16	3	25	0	999	-87
d17	64	31	0	999	-70
d18	91	6	0	999	-76
d19	72	48	0	999	-28
d20	46	95	0	999	-5
d21	83	35	0	999	-10
d22	56	0	0	999	-79
d23	39	20	0	999	-25
d24	41	89	0	999	-25
d25	55	65	0	999	-23
d26	53	25	0	999	-85
d27	42	79	0	999	-60
d28	41	99	0	999	-66
d29	97	14	0	999	-92
o0	32	26	0	999	0
o1	17	19	0	999	0
e0	5	53	0	999	0
e1	51	48	0	999	0
t0	33	62	0	999	0
t1	98	96	0	999	0
