nr	nv	nt	capacity
30	2	2	100

node	x	y	a	b	load
p0	8	66	0	999	27
p1	73	76	0	999	35
p2	45	25	0	999	35
p3	11	94	0	999	51
p4	0	95	0	999	57
p5	94	10	0	999	11
p6	20	72	0	999	28
p7	33	4	0	999	86
p8	35	71	0	999	88
p9	88	76	0	999	73
p10	49	56	0	999	52
p11	64	86	0	999	7
p12	38	55	0	999	11
p13	47	47	0	999	13
p14	27	79	0	999	68
p15	52	7	0	999	69
p16	80	44	0	999	55
p17	62	20	0	999	90
p18	93	18	0	999	83
p19	25	50	0	999	38
p20	88	79	0	999	90
p21	59	17	0	999	65
p22	2	70	0	999	99
p23	72	74	0	999	41
p24	94	34	0	999	2
p25	79	10	0	999	30
p26	72	99	0	999	8
p27	17	63	0	999	9
p28	27	10	0	999	6
p29	51	88	0	999	22
d0	36	14	0	999	-27
d1	80	35	0	999	-35
d2	18	1	0	999	-35
d3	0	35	0	999	-51
d4	77	89	0	999	-57
d5	91	49	0	999	-11
d6	83	83	0	999	-28
d7	76	30	0	999	-86
d8	93	15	0	999	-88
d9	48	25	0	999	-73
d10	54	3	0	999	-52
d11	25	0	0	999	-7
d12	20	87	0	999	-11
d13	16	94	0	999	-13
d14	41	48	0	999	-68
d15	65	46	0	999	-69
d16	49	88	0	999	-55
d17	99	95	0	999	-90
d18	57	41	0	999	-83
d19	33	15	0	999	-38
d20	30	63	0	999	-90
d21	31	15	0	999	-65
d22	74	75	0	999	-99
d23	75	23	0	999	-41
d24	39	7	0	999	-2
d25	58	74	0	999	-30
d26	81	49	0	999	-8
d27	63	83	0	999	-9
d28	19	99	0	999	-6
d29	46	45	0	999	-22
o0	31	59	0	999	0
o1	35	45	0	999	0
e0	38	98	0	999	0
e1	74	38	0	999	0
t0	60	81	0	999	0
t1	71	49	0	999	0
