nr	nv	nt	capacity
25	2	1	100

node	x	y	a	b	load
p0	54	96	0	999	51
p1	52	95	0	999	70
p2	62	5	0	999	36
p3	41	81	0	999	89
p4	33	32	0	999	78
p5	60	32	0	999	52
p6	65	42	0	999	38
p7	55	85	0	999	75
p8	89	61	0	999	14
p9	38	70	0	999	6
p10	96	38	0	999	95
p11	26	52	0	999	31
p12	85	23	0	999	23
p13	33	70	0	999	57
p14	36	53	0	999	51
p15	30	36	0	999	11
p16	99	18	0	999	74
p17	45	63	0	999	88
p18	13	36	0	999	13
p19	20	77	0	999	45
p20	93	8	0	999	13
p21	16	83	0	999	3
p22	11	78	0	999	48
p23	48	76	0	999	51
p24	46	65	0	999	92
d0	91	66	0	999	-51
d1	34	43	0	999	-70
d2	56	40	0	999	-36
d3	54	90	0	999	-89
d4	84	29	0	999	-78
d5	49	0	0	999	-52
d6	79	49	0	999	-38
d7	58	48	0	999	-75
d8	13	69	0	999	-14
d9	63	95	0	999	-6
d10	74	8	0	999	-95
d11	24	62	0	999	-31
d12	91	51	0	999	-23
d13	18	50	0	999	-57
d14	81	72	0	999	-51
d15	32	87	0	999	-11
d16	64	70	0	999	-74
d17	42	72	0	999	-88
d18	33	69	0	999	-13
d19	97	80	0	999	-45
d20	7	57	0	999	-13
d21	13	12	0	999	-3
d22	43	39	0	999	-48
d23	4	82	0	999	-51
d24	28	71	0	999	-92
o0	56	58	0	999	0
o1	62	73	0	999	0
e0	27	48	0	999	0
e1	75	12	0	999	0
t0	16	11	0	999	0
