nr	nv	nt	capacity
25	2	1	100

node	x	y	a	b	load
p0	94	64	0	999	77
p1	97	70	0	999	92
p2	26	99	0	999	59
p3	29	52	0	999	53
p4	90	90	0	999	59
p5	80	36	0	999	65
p6	28	95	0	999	22
p7	23	29	0	999	57
p8	25	47	0	999	54
p9	34	12	0	999	86
p10	29	18	0	999	73
p11	6	91	0	999	52
p12	6	16	0	999	2
p13	85	28	0	999	89
p14	12	7	0	999	99
p15	56	44	0	999	40
p16	28	26	0	999	95
p17	68	25	0	999	18
p18	74	65	0	999	55
p19	47	9	0	999	21
p20	61	73	0	999	67
p21	87	78	0	999	20
p22	12	94	0	999	33
p23	18	42	0	999	27
p24	30	94	0	999	24
d0	55	75	0	999	-77
d1	63	52	0	999	-92
d2	17	20	0	999	-59
d3	54	21	0	999	-53
d4	70	94	0	999	-59
d5	82	26	0	999	-65
d6	86	82	0	999	-22
d7	26	35	0	999	-57
d8	0	49	0	999	-54
d9	54	61	0	999	-86
d10	57	42	0	999	-73
d11	82	62	0	999	-52
d12	98	47	0	999	-2
d13	82	85	0	999	-89
d14	4	68	0	999	-99
d15	53	31	0	999	-40
d16	92	79	0	999	-95
d17	63	66	0	999	-18
d18	8	49	0	999	-55
d19	73	44	0	999	-21
d20	55	60	0	999	-67
d21	64	77	0	999	-20
d22	32	68	0	999	-33
d23	73	16	0	999	-27
d24	8	12	0	999	-24
o0	68	32	0	999	0
o1	63	50	0	999	0
e0	47	25	0	999	0
e1	93	17	0	999	0
t0	15	49	0	999	0
