nr	nv	nt	capacity
25	2	1	100

node	x	y	a	b	load
p0	75	31	0	999	98
p1	21	24	0	999	17
p2	22	8	0	999	67
p3	13	92	0	999	97
p4	92	66	0	999	69
p5	4	79	0	999	84
p6	49	72	0	999	36
p7	3	27	0	999	37
p8	91	64	0	999	78
p9	87	67	0	999	57
p10	85	83	0	999	79
p11	31	40	0	999	40
p12	70	43	0	999	86
p13	88	82	0	999	46
p14	22	36	0	999	42
p15	86	50	0	999	87
p16	9	97	0	999	33
p17	25	88	0	999	57
p18	98	5	0	999	66
p19	2	24	0	999	35
p20	51	71	0	999	44
p21	49	93	0	999	81
p22	1	37	0	999	30
p23	86	24	0	999	71
p24	3	10	0	999	39
d0	13	3	0	999	-98
d1	26	79	0	999	-17
d2	87	7	0	999	-67
d3	59	76	0	999	-97
d4	93	7	0	999	-69
d5	19	95	0	999	-84
d6	61	72	0	999	-36
d7	35	92	0	999	-37
d8	1	5	0	999	-78
d9	45	20	0	999	-57
d10	6	84	0	999	-79
d11	46	50	0	999	-40
d12	48	96	0	999	-86
d13	87	63	0	999	-46
d14	31	0	0	999	-42
d15	41	75	0	999	-87
d16	15	79	0	999	-33
d17	55	6	0	999	-57
d18	8	43	0	999	-66
d19	0	18	0	999	-35
d20	92	56	0	999	-44
d21	93	76	0	999	-81
d22	87	81	0	999	-30
d23	66	77	0	999	-71
d24	66	88	0	999	-39
o0	89	50	0	999	0
o1	99	98	0	999	0
e0	57	50	0	999	0
e1	77	42	0	999	0
t0	45	49	0	999	0
