nr	nv	nt	capacity
20	3	3	100

node	x	y	a	b	load
p0	54	0	0	999	65
p1	50	20	0	999	13
p2	83	24	0	999	14
p3	79	19	0	999	26
p4	40	85	0	999	36
p5	11	38	0	999	70
p6	75	89	0	999	99
p7	16	11	0	999	18
p8	83	11	0	999	57
p9	30	47	0	999	92
p10	52	68	0	999	75
p11	21	76	0	999	12
p12	9	12	0	999	1
p13	89	77	0	999	50
p14	98	43	0	999	17
p15	17	80	0	999	93
p16	64	15	0	999	79
p17	24	97	0	999	16
p18	22	37	0	999	29
p19	89	39	0	999	11
d0	37	14	0	999	-65
d1	18	52	0	999	-13
d2	11	88	0	999	-14
d3	77	65	0	999	-26
d4	52	51	0	999	-36
d5	43	75	0	999	-70
d6	40	10	0	999	-99
d7	7	38	0	999	-18
d8	62	93	0	999	-57
d9	32	21	0	999	-92
d10	16	57	0	999	-75
d11	72	46	0	999	-12
d12	6	90	0	999	-1
d13	89	32	0	999	-50
d14	10	32	0	999	-17
d15	44	37	0	999	-93
d16	4	11	0	999	-79
d17	58	41	0	999	-16
d18	4	29	0	999	-29
d19	90	90	0	999	-11
o0	43	56	0	999	0
o1	22	10	0	999	0
o2	90	0	0	999	0
e0	46	37	0	999	0
e1	68	99	0	999	0
e2	76	2	0	999	0
t0	82	23	0	999	0
t1	59	16	0	999	0
t2	90	83	0	999	0
