nr	nv	nt	capacity
20	3	3	100

node	x	y	a	b	load
p0	83	81	0	999	11
p1	21	80	0	999	64
p2	82	10	0	999	50
p3	37	19	0	999	61
p4	8	33	0	999	15
p5	91	73	0	999	24
p6	21	84	0	999	93
p7	71	93	0	999	46
p8	60	26	0	999	7
p9	98	58	0	999	48
p10	26	76	0	999	54
p11	46	32	0	999	70
p12	70	30	0	999	51
p13	80	60	0	999	64
p14	63	74	0	999	1
p15	65	43	0	999	82
p16	24	47	0	999	7
p17	68	17	0	999	99
p18	18	86	0	999	29
p19	25	39	0	999	28
d0	57	8	0	999	-11
d1	32	77	0	999	-64
d2	88	78	0	999	-50
d3	86	90	0	999	-61
d4	82	64	0	999	-15
d5	8	17	0	999	-24
d6	36	58	0	999	-93
d7	3	74	0	999	-46
d8	26	51	0	999	-7
d9	17	31	0	999	-48
d10	25	16	0	999	-54
d11	77	3	0	999	-70
d12	76	49	0	999	-51
d13	80	97	0	999	-64
d14	61	88	0	999	-1
d15	53	60	0	999	-82
d16	34	27	0	999	-7
d17	62	86	0	999	-99
d18	17	68	0	999	-29
d19	96	60	0	999	-28
o0	25	31	0	999	0
o1	7	49	0	999	0
o2	13	70	0	999	0
e0	4	15	0	999	0
e1	90	24	0	999	0
e2	64	87	0	999	0
t0	40	9	0	999	0
t1	81	94	0	999	0
t2	18	58	0	999	0
