nr	nv	nt	capacity
10	2	2	100

node	x	y	a	b	load
p0	33	53	0	999	16
p1	44	13	0	999	25
p2	52	66	0	999	72
p3	60	46	0	999	88
p4	54	63	0	999	33
p5	3	7	0	999	14
p6	0	5	0	999	17
p7	86	4	0	999	66
p8	70	67	0	999	59
p9	82	13	0	999	6
d0	85	98	0	999	-16
d1	8	71	0	999	-25
d2	24	17	0	999	-72
d3	0	27	0	999	-88
d4	3	6	0	999	-33
d5	93	16	0	999	-14
d6	65	5	0	999	-17
d7	12	65	0	999	-66
d8	52	27	0	999	-59
d9	56	36	0	999	-6
o0	38	43	0	999	0
o1	69	72	0	999	0
e0	37	3	0	999	0
e1	35	59	0	999	0
t0	29	89	0	999	0
t1	84	32	0	999	0
