nr	nv	nt	capacity
10	2	2	100

node	x	y	a	b	load
p0	66	49	0	999	76
p1	7	99	0	999	14
p2	94	25	0	999	34
p3	80	10	0	999	68
p4	43	67	0	999	99
p5	81	7	0	999	28
p6	47	84	0	999	43
p7	81	27	0	999	52
p8	6	14	0	999	60
p9	34	65	0	999	29
d0	1	73	0	999	-76
d1	44	28	0	999	-14
d2	57	38	0	999	-34
d3	84	4	0	999	-68
d4	45	61	0	999	-99
d5	35	42	0	999	-28
d6	94	41	0	999	-43
d7	46	49	0	999	-52
d8	78	73	0	999	-60
d9	31	50	0	999	-29
o0	79	75	0	999	0
o1	92	66	0	999	0
e0	78	62	0	999	0
e1	53	16	0	999	0
t0	94	60	0	999	0
t1	72	77	0	999	0
