nr	nv	nt	capacity
10	2	2	100

node	x	y	a	b	load
p0	61	86	0	999	81
p1	78	44	0	999	37
p2	11	90	0	999	14
p3	52	27	0	999	38
p4	84	8	0	999	52
p5	95	72	0	999	46
p6	96	91	0	999	3
p7	61	30	0	999	76
p8	26	86	0	999	42
p9	82	3	0	999	93
d0	71	12	0	999	-81
d1	7	0	0	999	-37
d2	56	43	0	999	-14
d3	30	28	0	999	-38
d4	85	31	0	999	-52
d5	42	78	0	999	-46
d6	34	87	0	999	-3
d7	26	91	0	999	-76
d8	95	98	0	999	-42
d9	62	94	0	999	-93
o0	4	30	0	999	0
o1	13	67	0	999	0
e0	46	95	0	999	0
e1	62	46	0	999	0
t0	4	61	0	999	0
t1	78	2	0	999	0
