nr	nv	nt	capacity
10	2	2	100

node	x	y	a	b	load
p0	35	32	0	999	98
p1	83	35	0	999	81
p2	12	33	0	999	15
p3	19	56	0	999	20
p4	37	96	0	999	48
p5	77	65	0	999	25
p6	22	24	0	999	43
p7	73	35	0	999	29
p8	96	93	0	999	85
p9	34	24	0	999	98
d0	9	12	0	999	-98
d1	35	22	0	999	-81
d2	71	66	0	999	-15
d3	71	24	0	999	-20
d4	39	64	0	999	-48
d5	91	42	0	999	-25
d6	4	51	0	999	-43
d7	23	72	0	999	-29
d8	13	2	0	999	-85
d9	27	17	0	999	-98
o0	92	87	0	999	0
o1	96	37	0	999	0
e0	27	77	0	999	0
e1	71	23	0	999	0
t0	48	5	0	999	0
t1	60	58	0	999	0
