nr	nv	nt	capacity
10	2	2	100

node	x	y	a	b	load
p0	35	88	0	999	27
p1	26	85	0	999	12
p2	41	5	0	999	93
p3	86	48	0	999	62
p4	83	8	0	999	47
p5	65	40	0	999	20
p6	93	46	0	999	46
p7	41	4	0	999	8
p8	56	83	0	999	55
p9	31	3	0	999	34
d0	28	63	0	999	-27
d1	95	41	0	999	-12
d2	22	34	0	999	-93
d3	17	6	0	999	-62
d4	52	0	0	999	-47
d5	75	43	0	999	-20
d6	74	32	0	999	-46
d7	76	90	0	999	-8
d8	49	36	0	999	-55
d9	67	11	0	999	-34
o0	19	62	0	999	0
o1	10	40	0	999	0
e0	27	73	0	999	0
e1	32	85	0	999	0
t0	44	24	0	999	0
t1	17	10	0	999	0
