nr	nv	nt	capacity
10	2	2	100

node	x	y	a	b	load
p0	59	59	0	999	88
p1	48	54	0	999	38
p2	0	89	0	999	67
p3	49	68	0	999	84
p4	17	58	0	999	69
p5	58	20	0	999	82
p6	0	51	0	999	51
p7	69	86	0	999	19
p8	9	43	0	999	78
p9	34	38	0	999	96
d0	41	76	0	999	-88
d1	17	69	0	999	-38
d2	21	91	0	999	-67
d3	84	71	0	999	-84
d4	38	6	0	999	-69
d5	80	48	0	999	-82
d6	50	48	0	999	-51
d7	95	43	0	999	-19
d8	80	36	0	999	-78
d9	39	92	0	999	-96
o0	60	59	0	999	0
o1	29	34	0	999	0
e0	81	93	0	999	0
e1	18	19	0	999	0
t0	26	21	0	999	0
t1	22	13	0	999	0
