nr	nv	nt	capacity
12	2	1	100

node	x	y	a	b	load
p0	22	26	0	999	68
p1	22	54	0	999	17
p2	29	23	0	999	52
p3	66	86	0	999	42
p4	20	6	0	999	46
p5	34	68	0	999	92
p6	79	30	0	999	98
p7	97	79	0	999	39
p8	2	13	0	999	73
p9	80	46	0	999	11
p10	91	25	0	999	94
p11	21	12	0	999	45
d0	47	18	0	999	-68
d1	11	89	0	999	-17
d2	10	19	0	999	-52
d3	27	15	0	999	-42
d4	80	19	0	999	-46
d5	62	54	0	999	-92
d6	37	40	0	999	-98
d7	15	21	0	999	-39
d8	5	11	0	999	-73
d9	80	39	0	999	-11
d10	9	10	0	999	-94
d11	69	36	0	999	-45
o0	19	87	0	999	0
o1	67	53	0	999	0
e0	51	31	0	999	0
e1	82	70	0	999	0
t0	15	23	0	999	0
