nr	nv	nt	capacity
12	2	1	100

node	x	y	a	b	load
p0	12	78	0	999	71
p1	62	40	0	999	93
p2	77	53	0	999	93
p3	76	69	0	999	67
p4	83	40	0	999	16
p5	96	16	0	999	54
p6	43	22	0	999	96
p7	61	39	0	999	23
p8	36	84	0	999	34
p9	21	48	0	999	68
p10	18	59	0	999	36
p11	46	60	0	999	4
d0	16	42	0	999	-71
d1	60	54	0	999	-93
d2	97	13	0	999	-93
d3	51	38	0	999	-67
d4	53	99	0	999	-16
d5	64	65	0	999	-54
d6	59	29	0	999	-96
d7	90	7	0	999	-23
d8	58	75	0	999	-34
d9	52	34	0	999	-68
d10	93	36	0	999	-36
d11	51	89	0	999	-4
o0	24	78	0	999	0
o1	38	78	0	999	0
e0	70	68	0	999	0
e1	26	81	0	999	0
t0	72	35	0	999	0
