nr	nv	nt	capacity
12	2	1	100

node	x	y	a	b	load
p0	35	12	0	999	46
p1	98	93	0	999	46
p2	99	32	0	999	19
p3	1	79	0	999	92
p4	15	31	0	999	40
p5	27	12	0	999	19
p6	55	73	0	999	58
p7	74	37	0	999	4
p8	63	29	0	999	43
p9	89	10	0	999	39
p10	13	70	0	999	50
p11	13	77	0	999	7
d0	58	50	0	999	-46
d1	35	47	0	999	-46
d2	0	51	0	999	-19
d3	31	88	0	999	-92
d4	30	34	0	999	-40
d5	41	39	0	999	-19
d6	36	53	0	999	-58
d7	30	55	0	999	-4
d8	94	54	0	999	-43
d9	41	92	0	999	-39
d10	73	82	0	999	-50
d11	13	47	0	999	-7
o0	79	58	0	999	0
o1	57	4	0	999	0
e0	92	9	0	999	0
e1	37	41	0	999	0
t0	52	3	0	999	0
