nr	nv	nt	capacity
12	2	1	100

node	x	y	a	b	load
p0	21	23	0	999	11
p1	28	36	0	999	57
p2	26	12	0	999	62
p3	84	22	0	999	87
p4	71	30	0	999	94
p5	38	62	0	999	9
p6	21	41	0	999	18
p7	20	41	0	999	39
p8	66	83	0	999	19
p9	6	29	0	999	92
p10	19	59	0	999	48
p11	31	93	0	999	92
d0	7	6	0	999	-11
d1	11	15	0	999	-57
d2	63	74	0	999	-62
d3	7	66	0	999	-87
d4	29	48	0	999	-94
d5	85	98	0	999	-9
d6	11	89	0	999	-18
d7	57	88	0	999	-39
d8	54	84	0	999	-19
d9	83	19	0	999	-92
d10	67	16	0	999	-48
d11	48	56	0	999	-92
o0	98	49	0	999	0
o1	66	17	0	999	0
e0	39	24	0	999	0
e1	58	22	0	999	0
t0	4	9	0	999	0
