nr	nv	nt	capacity
15	2	2	100

node	x	y	a	b	load
p0	48	50	0	999	57
p1	86	35	0	999	8
p2	69	92	0	999	48
p3	12	53	0	999	26
p4	91	52	0	999	1
p5	75	39	0	999	61
p6	8	18	0	999	16
p7	76	70	0	999	14
p8	75	82	0	999	50
p9	86	73	0	999	65
p10	46	81	0	999	49
p11	21	34	0	999	24
p12	46	29	0	999	83
p13	98	20	0	999	96
p14	72	14	0	999	13
d0	46	21	0	999	-57
d1	22	33	0	999	-8
d2	86	72	0	999	-48
d3	42	16	0	999	-26
d4	6	57	0	999	-1
d5	43	18	0	999	-61
d6	57	57	0	999	-16
d7	84	7	0	999	-14
d8	40	87	0	999	-50
d9	74	35	0	999	-65
d10	47	47	0	999	-49
d11	6	91	0	999	-24
d12	64	9	0	999	-83
d13	80	15	0	999	-96
d14	6	55	0	999	-13
o0	76	10	0	999	0
o1	10	18	0	999	0
e0	22	23	0	999	0
e1	40	33	0	999	0
t0	72	33	0	999	0
t1	33	27	0	999	0
