nr	nv	nt	capacity
30	3	3	100

node	x	y	a	b	load
p0	87	76	0	999	35
p1	20	39	0	999	95
p2	37	4	0	999	31
p3	4	38	0	999	52
p4	14	40	0	999	95
p5	57	52	0	999	87
p6	25	28	0	999	71
p7	15	55	0	999	57
p8	35	18	0	999	87
p9	89	28	0	999	21
p10	78	69	0	999	60
p11	2	50	0	999	45
p12	20	53	0	999	22
p13	74	77	0	999	29
p14	51	51	0	999	84
p15	15	66	0	999	53
p16	87	67	0	999	38
p17	63	75	0	999	71
p18	34	58	0	999	92
p19	15	71	0	999	67
p20	81	99	0	999	81
p21	0	15	0	999	63
p22	7	30	0	999	24
p23	63	34	0	999	28
p24	71	24	0	999	21
p25	77	64	0	999	22
p26	83	78	0	999	96
p27	26	18	0	999	1
p28	82	58	0	999	55
p29	73	14	0	999	99
d0	64	35	0	999	-35
d1	81	41	0	999	-95
d2	73	35	0	999	-31
d3	24	71	0	999	-52
d4	91	76	0	999	-95
d5	54	5	0	999	-87
d6	27	82	0	999	-71
d7	78	26	0	999	-57
d8	32	21	0	999	-87
d9	98	94	0	999	-21
d10	1	80	0	999	-60
d11	80	90	0	999	-45
d12	90	15	0	999	-22
d13	34	99	0	999	-29
d14	3	10	0	999	-84
d15	57	72	0	999	-53
d16	52	89	0	999	-38
d17	87	35	0	999	-71
d18	52	11	0	999	-92
d19	12	19	0	999	-67
d20	12	72	0	999	-81
d21	17	15	0	999	-63
d22	98	31	0	999	-24
d23	53	61	0	999	-28
d24	24	58	0	999	-21
d25	7	9	0	999	-22
d26	96	51	0	999	-96
d27	85	48	0	999	-1
d28	78	59	0	999	-55
d29	70	76	0	999	-99
o0	71	86	0	999	0
o1	59	27	0	999	0
o2	50	15	0	999	0
e0	79	66	0	999	0
e1	39	26	0	999	0
e2	70	81	0	999	0
t0	16	3	0	999	0
t1	14	29	0	999	0
t2	82	87	0	999	0
