nr	nv	nt	capacity
30	3	3	100

node	x	y	a	b	load
p0	6	61	0	999	50
p1	1	73	0	999	76
p2	38	26	0	999	97
p3	45	59	0	999	96
p4	25	31	0	999	63
p5	72	85	0	999	47
p6	20	40	0	999	11
p7	90	38	0	999	66
p8	53	44	0	999	87
p9	10	98	0	999	59
p10	60	13	0	999	90
p11	34	87	0	999	95
p12	82	27	0	999	94
p13	95	98	0	999	19
p14	32	48	0	999	21
p15	76	34	0	999	72
p16	42	67	0	999	15
p17	18	14	0	999	29
p18	87	78	0	999	25
p19	53	37	0	999	72
p20	24	9	0	999	15
p21	79	35	0	999	63
p22	84	36	0	999	26
p23	97	44	0	999	99
p24	32	92	0	999	6
p25	61	48	0	999	99
p26	12	9	0	999	41
p27	99	89	0	999	77
p28	40	31	0	999	5
p29	1	63	0	999	28
d0	14	46	0	999	-50
d1	56	2	0	999	-76
d2	90	81	0	999	-97
d3	41	38	0	999	-96
d4	34	25	0	999	-63
d5	64	90	0	999	-47
d6	41	48	0	999	-11
d7	45	69	0	999	-66
d8	36	79	0	999	-87
d9	67	9	0	999	-59
d10	50	87	0	999	-90
d11	32	25	0	999	-95
d12	95	75	0	999	-94
d13	73	65	0	999	-19
d14	34	56	0	999	-21
d15	87	6	0	999	-72
d16	21	87	0	999	-15
d17	92	10	0	999	-29
d18	10	28	0	999	-25
d19	75	14	0	999	-72
d20	15	38	0	999	-15
d21	15	56	0	999	-63
d22	2	78	0	999	-26
d23	49	40	0	999	-99
d24	21	32	0	999	-6
d25	45	67	0	999	-99
d26	40	63	0	999	-41
d27	73	69	0	999	-77
d28	9	20	0	999	-5
d29	39	47	0	999	-28
o0	96	95	0	999	0
o1	0	52	0	999	0
o2	64	87	0	999	0
e0	42	22	0	999	0
e1	7	39	0	999	0
e2	44	84	0	999	0
t0	22	93	0	999	0
t1	35	28	0	999	0
t2	18	2	0	999	0
