nr	nv	nt	capacity
30	3	3	100

node	x	y	a	b	load
p0	59	98	0	999	76
p1	37	16	0	999	55
p2	97	91	0	999	10
p3	43	72	0	999	41
p4	62	40	0	999	66
p5	44	37	0	999	93
p6	11	47	0	999	51
p7	68	72	0	999	61
p8	76	96	0	999	74
p9	10	35	0	999	51
p10	1	37	0	999	15
p11	10	81	0	999	51
p12	76	59	0	999	87
p13	40	94	0	999	77
p14	2	77	0	999	97
p15	61	84	0	999	60
p16	38	35	0	999	20
p17	88	49	0	999	59
p18	86	13	0	999	28
p19	29	43	0	999	61
p20	82	18	0	999	65
p21	28	41	0	999	37
p22	59	56	0	999	67
p23	59	71	0	999	18
p24	98	39	0	999	5
p25	2	21	0	999	31
p26	65	74	0	999	12
p27	30	67	0	999	42
p28	71	67	0	999	10
p29	29	56	0	999	6
d0	62	58	0	999	-76
d1	52	96	0	999	-55
d2	81	41	0	999	-10
d3	32	85	0	999	-41
d4	16	26	0	999	-66
d5	30	58	0	999	-93
d6	45	38	0	999	-51
d7	90	1	0	999	-61
d8	40	99	0	999	-74
d9	0	82	0	999	-51
d10	75	60	0	999	-15
d11	1	73	0	999	-51
d12	88	69	0	999	-87
d13	43	89	0	999	-77
d14	83	88	0	999	-97
d15	95	32	0	999	-60
d16	11	11	0	999	-20
d17	96	62	0	999	-59
d18	39	2	0	999	-28
d19	96	39	0	999	-61
d20	57	65	0	999	-65
d21	51	21	0	999	-37
d22	0	24	0	999	-67
d23	25	24	0	999	-18
d24	66	60	0	999	-5
d25	87	96	0	999	-31
d26	38	12	0	999	-12
d27	29	67	0	999	-42
d28	81	28	0	999	-10
d29	96	73	0	999	-6
o0	6	27	0	999	0
o1	27	93	0	999	0
o2	14	59	0	999	0
e0	34	48	0	999	0
e1	46	97	0	999	0
e2	11	45	0	999	0
t0	61	2	0	999	0
t1	46	35	0	999	0
t2	58	20	0	999	0
