nr	nv	nt	capacity
30	3	3	100

node	x	y	a	b	load
p0	61	50	0	999	41
p1	29	75	0	999	9
p2	94	99	0	999	60
p3	57	90	0	999	35
p4	52	50	0	999	27
p5	53	87	0	999	81
p6	61	79	0	999	70
p7	70	25	0	999	25
p8	9	6	0	999	84
p9	84	55	0	999	9
p10	3	21	0	999	38
p11	71	10	0	999	75
p12	90	37	0	999	51
p13	56	5	0	999	23
p14	63	1	0	999	80
p15	57	44	0	999	28
p16	90	54	0	999	45
p17	55	33	0	999	4
p18	47	80	0	999	87
p19	0	20	0	999	11
p20	94	1	0	999	28
p21	67	50	0	999	9
p22	36	37	0	999	65
p23	48	63	0	999	57
p24	82	66	0	999	2
p25	74	11	0	999	17
p26	94	53	0	999	78
p27	0	66	0	999	74
p28	90	28	0	999	35
p29	53	8	0	999	9
d0	43	63	0	999	-41
d1	29	4	0	999	-9
d2	64	96	0	999	-60
d3	94	27	0	999	-35
d4	42	28	0	999	-27
d5	45	19	0	999	-81
d6	87	84	0	999	-70
d7	5	40	0	999	-25
d8	33	89	0	999	-84
d9	47	78	0	999	-9
d10	10	21	0	999	-38
d11	11	75	0	999	-75
d12	17	51	0	999	-51
d13	7	89	0	999	-23
d14	16	51	0	999	-80
d15	63	38	0	999	-28
d16	23	8	0	999	-45
d17	70	40	0	999	-4
d18	16	47	0	999	-87
d19	68	64	0	999	-11
d20	19	53	0	999	-28
d21	58	97	0	999	-9
d22	2	7	0	999	-65
d23	55	56	0	999	-57
d24	83	2	0	999	-2
d25	82	94	0	999	-17
d26	70	91	0	999	-78
d27	11	21	0	999	-74
d28	84	9	0	999	-35
d29	11	78	0	999	-9
o0	0	68	0	999	0
o1	64	60	0	999	0
o2	87	59	0	999	0
e0	59	6	0	999	0
e1	63	76	0	999	0
e2	30	62	0	999	0
t0	67	86	0	999	0
t1	82	9	0	999	0
t2	42	50	0	999	0
