nr	nv	nt	capacity
12	2	2	100

node	x	y	a	b	load
p0	99	17	0	999	84
p1	52	52	0	999	31
p2	31	18	0	999	75
p3	96	27	0	999	14
p4	51	73	0	999	38
p5	25	49	0	999	79
p6	96	44	0	999	92
p7	85	15	0	999	73
p8	52	40	0	999	78
p9	58	41	0	999	80
p10	11	74	0	999	17
p11	81	22	0	999	99
d0	94	24	0	999	-84
d1	1	54	0	999	-31
d2	93	82	0	999	-75
d3	35	25	0	999	-14
d4	12	64	0	999	-38
d5	95	64	0	999	-79
d6	57	61	0	999	-92
d7	30	85	0	999	-73
d8	62	0	0	999	-78
d9	21	41	0	999	-80
d10	67	59	0	999	-17
d11	79	70	0	999	-99
o0	98	40	0	999	0
o1	40	13	0	999	0
e0	21	78	0	999	0
e1	97	30	0	999	0
t0	58	14	0	999	0
t1	40	99	0	999	0
