nr	nv	nt	capacity
12	2	2	100

node	x	y	a	b	load
p0	78	75	0	999	34
p1	92	56	0	999	54
p2	36	67	0	999	34
p3	98	88	0	999	62
p4	42	97	0	999	46
p5	70	81	0	999	94
p6	39	64	0	999	63
p7	8	91	0	999	80
p8	57	65	0	999	37
p9	95	18	0	999	48
p10	60	99	0	999	21
p11	49	8	0	999	80
d0	36	4	0	999	-34
d1	90	87	0	999	-54
d2	95	26	0	999	-34
d3	72	79	0	999	-62
d4	23	75	0	999	-46
d5	78	25	0	999	-94
d6	37	71	0	999	-63
d7	40	86	0	999	-80
d8	80	2	0	999	-37
d9	27	54	0	999	-48
d10	61	78	0	999	-21
d11	79	36	0	999	-80
o0	41	67	0	999	0
o1	93	47	0	999	0
e0	25	49	0	999	0
e1	62	55	0	999	0
t0	54	39	0	999	0
t1	98	27	0	999	0
