nr	nv	nt	capacity
12	2	2	100

node	x	y	a	b	load
p0	51	32	0	999	28
p1	70	9	0	999	11
p2	28	32	0	999	61
p3	45	27	0	999	47
p4	90	82	0	999	40
p5	44	36	0	999	66
p6	13	3	0	999	45
p7	26	69	0	999	9
p8	59	66	0	999	63
p9	69	28	0	999	65
p10	24	8	0	999	2
p11	30	80	0	999	14
d0	25	45	0	999	-28
d1	63	71	0	999	-11
d2	12	10	0	999	-61
d3	61	69	0	999	-47
d4	50	51	0	999	-40
d5	59	43	0	999	-66
d6	8	31	0	999	-45
d7	82	53	0	999	-9
d8	91	48	0	999	-63
d9	85	48	0	999	-65
d10	95	35	0	999	-2
d11	22	14	0	999	-14
o0	92	28	0	999	0
o1	23	85	0	999	0
e0	39	8	0	999	0
e1	6	6	0	999	0
t0	52	18	0	999	0
t1	4	2	0	999	0
