nr	nv	nt	capacity
12	2	2	100

node	x	y	a	b	load
p0	79	18	0	999	31
p1	71	71	0	999	91
p2	76	64	0	999	5
p3	48	91	0	999	98
p4	36	94	0	999	45
p5	62	57	0	999	38
p6	20	19	0	999	62
p7	96	92	0	999	63
p8	70	21	0	999	75
p9	20	7	0	999	6
p10	59	73	0	999	28
p11	83	92	0	999	39
d0	22	26	0	999	-31
d1	0	81	0	999	-91
d2	1	23	0	999	-5
d3	0	89	0	999	-98
d4	40	34	0	999	-45
d5	86	16	0	999	-38
d6	38	84	0	999	-62
d7	97	69	0	999	-63
d8	43	89	0	999	-75
d9	67	11	0	999	-6
d10	7	51	0	999	-28
d11	82	36	0	999	-39
o0	72	7	0	999	0
o1	7	36	0	999	0
e0	26	49	0	999	0
e1	6	75	0	999	0
t0	35	27	0	999	0
t1	89	11	0	999	0
