nr	nv	nt	capacity
12	2	2	100

node	x	y	a	b	load
p0	33	38	0	999	38
p1	59	79	0	999	30
p2	9	32	0	999	81
p3	37	5	0	999	80
p4	56	47	0	999	95
p5	0	76	0	999	15
p6	55	72	0	999	6
p7	72	80	0	999	3
p8	28	25	0	999	35
p9	29	76	0	999	16
p10	12	55	0	999	5
p11	27	83	0	999	3
d0	44	89	0	999	-38
d1	43	0	0	999	-30
d2	17	11	0	999	-81
d3	75	76	0	999	-80
d4	21	74	0	999	-95
d5	79	24	0	999	-15
d6	13	98	0	999	-6
d7	1	21	0	999	-3
d8	1	44	0	999	-35
d9	2	52	0	999	-16
d10	29	51	0	999	-5
d11	32	28	0	999	-3
o0	5	50	0	999	0
o1	22	33	0	999	0
e0	36	11	0	999	0
e1	33	55	0	999	0
t0	27	53	0	999	0
t1	37	4	0	999	0
