nr	nv	nt	capacity
12	3	3	100

node	x	y	a	b	load
p0	37	75	0	999	72
p1	16	84	0	999	85
p2	42	50	0	999	38
p3	95	71	0	999	46
p4	15	97	0	999	52
p5	68	9	0	999	22
p6	78	69	0	999	12
p7	73	9	0	999	71
p8	74	63	0	999	59
p9	40	6	0	999	98
p10	94	40	0	999	56
p11	37	0	0	999	34
d0	78	43	0	999	-72
d1	72	41	0	999	-85
d2	59	15	0	999	-38
d3	4	37	0	999	-46
d4	70	17	0	999	-52
d5	53	84	0	999	-22
d6	99	17	0	999	-12
d7	48	79	0	999	-71
d8	56	63	0	999	-59
d9	51	39	0	999	-98
d10	48	93	0	999	-56
d11	52	57	0	999	-34
o0	18	30	0	999	0
o1	22	97	0	999	0
o2	67	67	0	999	0
e0	21	35	0	999	0
e1	8	85	0	999	0
e2	92	54	0	999	0
t0	57	10	0	999	0
t1	15	30	0	999	0
t2	33	32	0	999	0
