nr	nv	nt	capacity
12	3	3	100

node	x	y	a	b	load
p0	89	25	0	999	52
p1	96	42	0	999	61
p2	10	91	0	999	73
p3	14	84	0	999	36
p4	28	95	0	999	79
p5	48	13	0	999	60
p6	0	50	0	999	20
p7	3	97	0	999	40
p8	89	65	0	999	42
p9	75	1	0	999	81
p10	6	16	0	999	10
p11	8	82	0	999	34
d0	80	94	0	999	-52
d1	9	50	0	999	-61
d2	14	14	0	999	-73
d3	50	23	0	999	-36
d4	7	92	0	999	-79
d5	97	4	0	999	-60
d6	99	84	0	999	-20
d7	29	30	0	999	-40
d8	60	6	0	999	-42
d9	51	59	0	999	-81
d10	94	42	0	999	-10
d11	45	53	0	999	-34
o0	80	18	0	999	0
o1	68	51	0	999	0
o2	70	74	0	999	0
e0	24	75	0	999	0
e1	93	87	0	999	0
e2	75	93	0	999	0
t0	89	50	0	999	0
t1	32	67	0	999	0
t2	37	90	0	999	0
