nr	nv	nt	capacity
30	2	1	100

node	x	y	a	b	load
p0	50	10	0	999	58
p1	59	51	0	999	44
p2	90	84	0	999	59
p3	41	64	0	999	77
p4	67	63	0	999	85
p5	56	91	0	999	20
p6	3	80	0	999	42
p7	2	3	0	999	8
p8	2	11	0	999	92
p9	32	62	0	999	29
p10	2	3	0	999	3
p11	79	98	0	999	20
p12	26	78	0	999	99
p13	33	7	0	999	28
p14	29	18	0	999	89
p15	56	44	0	999	1
p16	90	34	0	999	68
p17	60	86	0	999	70
p18	28	54	0	999	95
p19	46	32	0	999	61
p20	93	60	0	999	62
p21	77	66	0	999	60
p22	52	84	0	999	46
p23	36	7	0	999	42
p24	22	73	0	999	74
p25	78	83	0	999	57
p26	91	5	0	999	17
p27	83	29	0	999	19
p28	99	21	0	999	29
p29	5	26	0	999	7
d0	67	89	0	999	-58
d1	50	92	0	999	-44
d2	25	47	0	999	-59
d3	49	88	0	999	-77
d4	96	10	0	999	-85
d5	40	16	0	999	-20
d6	93	16	0	999	-42
d7	99	25	0	999	-8
d8	57	33	0	999	-92
d9	44	7	0	999	-29
d10	92	50	0	999	-3
d11	25	73	0	999	-20
d12	36	32	0	999	-99
d13	98	63	0	999	-28
d14	56	43	0	999	-89
d15	89	99	0	999	-1
d16	23	77	0	999	-68
d17	98	60	0	999	-70
d18	31	31	0	999	-95
d19	13	65	0	999	-61
d20	75	23	0	999	-62
d21	77	56	0	999	-60
d22	27	74	0	999	-46
d23	14	34	0	999	-42
d24	9	14	0	999	-74
d25	71	61	0	999	-57
d26	65	94	0	999	-17
d27	55	66	0	999	-19
d28	33	15	0	999	-29
d29	25	66	0	999	-7
o0	55	82	0	999	0
o1	58	25	0	999	0
e0	74	76	0	999	0
e1	96	8	0	999	0
t0	26	29	0	999	0
