nr	nv	nt	capacity
30	2	1	100

node	x	y	a	b	load
p0	25	8	0	999	46
p1	34	62	0	999	69
p2	82	41	0	999	37
p3	31	91	0	999	61
p4	94	39	0	999	63
p5	38	33	0	999	26
p6	47	88	0	999	26
p7	14	67	0	999	29
p8	63	16	0	999	6
p9	82	64	0	999	93
p10	17	4	0	999	71
p11	66	31	0	999	81
p12	26	96	0	999	5
p13	34	14	0	999	43
p14	11	11	0	999	62
p15	65	31	0	999	54
p16	12	60	0	999	68
p17	68	99	0	999	87
p18	44	85	0	999	63
p19	74	1	0	999	12
p20	25	43	0	999	36
p21	54	43	0	999	21
p22	40	21	0	999	25
p23	12	54	0	999	85
p24	17	65	0	999	97
p25	35	11	0	999	92
p26	57	87	0	999	30
p27	10	7	0	999	53
p28	46	74	0	999	12
p29	50	79	0	999	19
d0	27	16	0	999	-46
d1	89	76	0	999	-69
d2	18	87	0	999	-37
d3	6	39	0	999	-61
d4	63	64	0	999	-63
d5	79	43	0	999	-26
d6	34	4	0	999	-26
d7	47	63	0	999	-29
d8	43	83	0	999	-6
d9	1	68	0	999	-93
d10	31	81	0	999	-71
d11	50	25	0	999	-81
d12	14	80	0	999	-5
d13	36	24	0	999	-43
d14	79	90	0	999	-62
d15	1	54	0	999	-54
d16	15	17	0	999	-68
d17	63	65	0	999	-87
d18	46	18	0	999	-63
d19	92	89	0	999	-12
d20	39	43	0	999	-36
d21	63	55	0	999	-21
d22	35	46	0	999	-25
d23	76	87	0	999	-85
d24	16	19	0	999	-97
d25	70	15	0	999	-92
d26	90	19	0	999	-30
d27	25	38	0	999	-53
d28	98	36	0	999	-12
d29	68	68	0	999	-19
o0	57	44	0	999	0
o1	70	67	0	999	0
e0	8	95	0	999	0
e1	94	15	0	999	0
t0	65	11	0	999	0
