nr	nv	nt	capacity
30	2	1	100

node	x	y	a	b	load
p0	96	28	0	999	88
p1	41	44	0	999	55
p2	28	9	0	999	90
p3	37	57	0	999	91
p4	29	14	0	999	60
p5	89	87	0	999	36
p6	66	1	0	999	44
p7	56	14	0	999	98
p8	60	79	0	999	98
p9	43	4	0	999	39
p10	15	36	0	999	14
p11	98	42	0	999	24
p12	9	63	0	999	3
p13	62	48	0	999	35
p14	63	25	0	999	75
p15	42	32	0	999	21
p16	84	56	0	999	91
p17	86	45	0	999	19
p18	99	13	0	999	6
p19	46	31	0	999	78
p20	95	93	0	999	95
p21	63	37	0	999	6
p22	13	39	0	999	43
p23	10	73	0	999	17
p24	42	80	0	999	34
p25	56	9	0	999	82
p26	80	55	0	999	59
p27	3	92	0	999	45
p28	9	79	0	999	78
p29	39	27	0	999	2
d0	47	71	0	999	-88
d1	43	75	0	999	-55
d2	5	61	0	999	-90
d3	12	77	0	999	-91
d4	16	72	0	999	-60
d5	87	53	0	999	-36
d6	48	88	0	999	-44
d7	58	72	0	999	-98
d8	8	2	0	999	-98
d9	8	72	0	999	-39
d10	49	17	0	999	-14
d11	67	2	0	999	-24
d12	82	34	0	999	-3
d13	12	16	0	999	-35
d14	59	10	0	999	-75
d15	9	8	0	999	-21
d16	35	97	0	999	-91
d17	40	15	0	999	-19
d18	78	81	0	999	-6
d19	11	35	0	999	-78
d20	89	63	0	999	-95
d21	7	76	0	999	-6
d22	47	17	0	999	-43
d23	7	3	0	999	-17
d24	28	17	0	999	-34
d25	73	63	0	999	-82
d26	94	36	0	999	-59
d27	85	62	0	999	-45
d28	0	19	0	999	-78
d29	48	2	0	999	-2
o0	89	1	0	999	0
o1	15	32	0	999	0
e0	37	73	0	999	0
e1	62	16	0	999	0
t0	41	22	0	999	0
