nr	nv	nt	capacity
30	2	1	100

node	x	y	a	b	load
p0	49	77	0	999	4
p1	69	57	0	999	44
p2	10	90	0	999	16
p3	92	7	0	999	78
p4	4	27	0	999	27
p5	33	14	0	999	19
p6	85	23	0	999	44
p7	55	57	0	999	82
p8	66	92	0	999	88
p9	49	42	0	999	68
p10	35	98	0	999	19
p11	24	84	0	999	13
p12	82	67	0	999	72
p13	92	81	0	999	17
p14	56	76	0	999	50
p15	19	98	0	999	45
p16	78	23	0	999	85
p17	22	73	0	999	45
p18	90	11	0	999	7
p19	16	6	0	999	29
p20	3	12	0	999	32
p21	41	97	0	999	2
p22	6	44	0	999	13
p23	61	70	0	999	27
p24	66	84	0	999	33
p25	96	71	0	999	42
p26	99	73	0	999	86
p27	64	61	0	999	87
p28	83	21	0	999	74
p29	33	49	0	999	90
d0	18	55	0	999	-4
d1	34	51	0	999	-44
d2	26	19	0	999	-16
d3	5	61	0	999	-78
d4	66	25	0	999	-27
d5	51	73	0	999	-19
d6	48	75	0	999	-44
d7	95	13	0	999	-82
d8	35	45	0	999	-88
d9	79	18	0	999	-68
d10	33	95	0	999	-19
d11	99	59	0	999	-13
d12	5	93	0	999	-72
d13	68	79	0	999	-17
d14	90	87	0	999	-50
d15	18	90	0	999	-45
d16	13	31	0	999	-85
d17	86	44	0	999	-45
d18	1	60	0	999	-7
d19	76	53	0	999	-29
d20	37	98	0	999	-32
d21	84	29	0	999	-2
d22	45	79	0	999	-13
d23	41	27	0	999	-27
d24	85	59	0	999	-33
d25	0	78	0	999	-42
d26	72	24	0	999	-86
d27	93	62	0	999	-87
d28	38	76	0	999	-74
d29	50	80	0	999	-90
o0	19	78	0	999	0
o1	70	98	0	999	0
e0	43	30	0	999	0
e1	50	33	0	999	0
t0	56	73	0	999	0
