nr	nv	nt	capacity
5	18	1	100

node	x	y	a	b	load
p0	30	35	0	999	7
p1	9	7	0	999	57
p2	79	76	0	999	80
p3	42	78	0	999	97
p4	14	58	0	999	9
d0	32	44	0	999	-7
d1	76	70	0	999	-57
d2	39	0	0	999	-80
d3	76	6	0	999	-97
d4	95	41	0	999	-9
o0	57	99	0	999	0
o1	90	81	0	999	0
o2	99	54	0	999	0
o3	43	56	0	999	0
o4	52	85	0	999	0
o5	9	49	0	999	0
o6	45	24	0	999	0
o7	34	23	0	999	0
o8	3	74	0	999	0
o9	87	66	0	999	0
o10	72	22	0	999	0
o11	79	76	0	999	0
o12	66	64	0	999	0
o13	9	39	0	999	0
o14	20	60	0	999	0
o15	22	73	0	999	0
o16	47	18	0	999	0
o17	74	56	0	999	0
e0	67	18	0	999	0
e1	73	56	0	999	0
e2	14	69	0	999	0
e3	1	46	0	999	0
e4	25	8	0	999	0
e5	20	31	0	999	0
e6	7	92	0	999	0
e7	7	70	0	999	0
e8	4	55	0	999	0
e9	82	19	0	999	0
e10	12	27	0	999	0
e11	56	56	0	999	0
e12	23	65	0	999	0
e13	67	12	0	999	0
e14	73	0	0	999	0
e15	47	45	0	999	0
e16	73	76	0	999	0
e17	71	8	0	999	0
t0	30	88	0	999	0
