nr	nv	nt	capacity
5	14	1	100

node	x	y	a	b	load
p0	96	53	0	999	50
p1	79	18	0	999	31
p2	54	73	0	999	3
p3	89	60	0	999	79
p4	87	4	0	999	50
d0	44	58	0	999	-50
d1	93	34	0	999	-31
d2	14	71	0	999	-3
d3	64	91	0	999	-79
d4	48	22	0	999	-50
o0	22	94	0	999	0
o1	66	10	0	999	0
o2	26	12	0	999	0
o3	91	79	0	999	0
o4	2	98	0	999	0
o5	80	8	0	999	0
o6	79	63	0	999	0
o7	5	10	0	999	0
o8	36	83	0	999	0
o9	12	30	0	999	0
o10	76	95	0	999	0
o11	0	22	0	999	0
o12	18	49	0	999	0
o13	17	53	0	999	0
e0	84	54	0	999	0
e1	59	31	0	999	0
e2	53	69	0	999	0
e3	5	7	0	999	0
e4	74	79	0	999	0
e5	26	96	0	999	0
e6	31	98	0	999	0
e7	57	89	0	999	0
e8	89	42	0	999	0
e9	3	34	0	999	0
e10	7	10	0	999	0
e11	28	10	0	999	0
e12	34	14	0	999	0
e13	30	73	0	999	0
t0	8	11	0	999	0
