nr	nv	nt	capacity
5	10	1	100

node	x	y	a	b	load
p0	59	71	0	999	61
p1	40	78	0	999	27
p2	13	87	0	999	23
p3	67	78	0	999	22
p4	71	51	0	999	88
d0	41	8	0	999	-61
d1	97	40	0	999	-27
d2	56	6	0	999	-23
d3	56	21	0	999	-22
d4	39	91	0	999	-88
o0	17	17	0	999	0
o1	25	5	0	999	0
o2	65	51	0	999	0
o3	50	69	0	999	0
o4	15	27	0	999	0
o5	42	76	0	999	0
o6	87	61	0	999	0
o7	36	98	0	999	0
o8	64	47	0	999	0
o9	45	92	0	999	0
e0	51	86	0	999	0
e1	19	99	0	999	0
e2	72	91	0	999	0
e3	44	37	0	999	0
e4	31	2	0	999	0
e5	10	32	0	999	0
e6	89	97	0	999	0
e7	76	77	0	999	0
e8	43	22	0	999	0
e9	7	35	0	999	0
t0	45	3	0	999	0
