nr	nv	nt	capacity
5	14	1	100

node	x	y	a	b	load
p0	3	19	0	999	28
p1	86	98	0	999	10
p2	47	33	0	999	87
p3	69	12	0	999	34
p4	39	63	0	999	5
d0	16	10	0	999	-28
d1	78	17	0	999	-10
d2	29	88	0	999	-87
d3	3	83	0	999	-34
d4	30	66	0	999	-5
o0	87	6	0	999	0
o1	29	43	0	999	0
o2	76	49	0	999	0
o3	51	77	0	999	0
o4	56	67	0	999	0
o5	45	29	0	999	0
o6	7	23	0	999	0
o7	90	92	0	999	0
o8	17	20	0	999	0
o9	52	65	0	999	0
o10	89	41	0	999	0
o11	16	29	0	999	0
o12	25	61	0	999	0
o13	16	58	0	999	0
e0	19	55	0	999	0
e1	45	12	0	999	0
e2	83	75	0	999	0
e3	6	46	0	999	0
e4	40	26	0	999	0
e5	2	37	0	999	0
e6	41	92	0	999	0
e7	89	29	0	999	0
e8	46	94	0	999	0
e9	47	6	0	999	0
e10	40	47	0	999	0
e11	37	32	0	999	0
e12	87	36	0	999	0
e13	25	5	0	999	0
t0	74	81	0	999	0
