nr	nv	nt	capacity
25	2	2	100

node	x	y	a	b	load
p0	68	65	0	999	15
p1	11	96	0	999	44
p2	35	87	0	999	35
p3	48	10	0	999	19
p4	47	24	0	999	58
p5	84	79	0	999	50
p6	5	85	0	999	59
p7	14	37	0	999	85
p8	73	50	0	999	33
p9	47	66	0	999	23
p10	7	33	0	999	97
p11	94	77	0	999	36
p12	82	40	0	999	32
p13	56	23	0	999	5
p14	76	22	0	999	56
p15	5	48	0	999	84
p16	47	42	0	999	48
p17	16	48	0	999	70
p18	29	85	0	999	69
p19	97	64	0	999	38
p20	80	87	0	999	7
p21	41	99	0	999	57
p22	64	29	0	999	18
p23	77	4	0	999	59
p24	78	32	0	999	72
d0	7	11	0	999	-15
d1	67	58	0	999	-44
d2	24	24	0	999	-35
d3	3	10	0	999	-19
d4	43	36	0	999	-58
d5	15	3	0	999	-50
d6	72	11	0	999	-59
d7	27	77	0	999	-85
d8	16	95	0	999	-33
d9	91	95	0	999	-23
d10	44	15	0	999	-97
d11	29	0	0	999	-36
d12	62	68	0	999	-32
d13	6	70	0	999	-5
d14	10	37	0	999	-56
d15	96	58	0	999	-84
d16	85	30	0	999	-48
d17	0	3	0	999	-70
d18	35	56	0	999	-69
d19	13	34	0	999	-38
d20	87	75	0	999	-7
d21	77	20	0	999	-57
d22	7	66	0	999	-18
d23	48	26	0	999	-59
d24	91	29	0	999	-72
o0	17	11	0	999	0
o1	94	58	0	999	0
e0	28	1	0	999	0
e1	8	3	0	999	0
t0	88	94	0	999	0
t1	86	48	0	999	0
