nr	nv	nt	capacity
25	2	2	100

node	x	y	a	b	load
p0	45	57	0	999	3
p1	90	81	0	999	65
p2	73	97	0	999	69
p3	54	74	0	999	61
p4	73	22	0	999	79
p5	0	93	0	999	95
p6	35	27	0	999	76
p7	5	66	0	999	22
p8	27	82	0	999	34
p9	61	90	0	999	78
p10	29	45	0	999	99
p11	0	18	0	999	53
p12	83	94	0	999	63
p13	20	55	0	999	74
p14	7	35	0	999	61
p15	74	51	0	999	82
p16	23	5	0	999	3
p17	50	57	0	999	83
p18	67	59	0	999	30
p19	54	2	0	999	26
p20	40	95	0	999	61
p21	27	45	0	999	54
p22	83	89	0	999	22
p23	10	95	0	999	32
p24	53	79	0	999	57
d0	0	51	0	999	-3
d1	85	91	0	999	-65
d2	31	90	0	999	-69
d3	66	21	0	999	-61
d4	16	57	0	999	-79
d5	36	52	0	999	-95
d6	58	93	0	999	-76
d7	84	72	0	999	-22
d8	29	0	0	999	-34
d9	87	69	0	999	-78
d10	50	48	0	999	-99
d11	30	82	0	999	-53
d12	89	21	0	999	-63
d13	6	54	0	999	-74
d14	68	41	0	999	-61
d15	81	53	0	999	-82
d16	36	72	0	999	-3
d17	72	95	0	999	-83
d18	45	6	0	999	-30
d19	44	42	0	999	-26
d20	34	34	0	999	-61
d21	5	36	0	999	-54
d22	33	66	0	999	-22
d23	23	30	0	999	-32
d24	94	31	0	999	-57
o0	30	71	0	999	0
o1	52	26	0	999	0
e0	9	98	0	999	0
e1	52	58	0	999	0
t0	91	61	0	999	0
t1	8	8	0	999	0
