nr	nv	nt	capacity
25	2	2	100

node	x	y	a	b	load
p0	48	22	0	999	32
p1	36	84	0	999	41
p2	16	29	0	999	2
p3	22	0	0	999	52
p4	36	4	0	999	62
p5	70	42	0	999	19
p6	40	6	0	999	74
p7	86	30	0	999	26
p8	1	25	0	999	7
p9	50	5	0	999	70
p10	55	59	0	999	12
p11	36	19	0	999	43
p12	13	52	0	999	87
p13	29	19	0	999	69
p14	87	29	0	999	79
p15	49	85	0	999	32
p16	14	80	0	999	84
p17	59	50	0	999	19
p18	55	89	0	999	13
p19	46	13	0	999	99
p20	84	69	0	999	79
p21	70	20	0	999	47
p22	62	18	0	999	30
p23	33	48	0	999	66
p24	82	73	0	999	66
d0	59	6	0	999	-32
d1	31	3	0	999	-41
d2	21	53	0	999	-2
d3	15	5	0	999	-52
d4	0	94	0	999	-62
d5	53	87	0	999	-19
d6	6	17	0	999	-74
d7	62	85	0	999	-26
d8	81	55	0	999	-7
d9	65	16	0	999	-70
d10	68	22	0	999	-12
d11	32	4	0	999	-43
d12	36	53	0	999	-87
d13	31	27	0	999	-69
d14	63	55	0	999	-79
d15	65	94	0	999	-32
d16	2	51	0	999	-84
d17	64	57	0	999	-19
d18	46	30	0	999	-13
d19	99	52	0	999	-99
d20	52	41	0	999	-79
d21	46	76	0	999	-47
d22	69	60	0	999	-30
d23	86	62	0	999	-66
d24	81	99	0	999	-66
o0	52	24	0	999	0
o1	25	94	0	999	0
e0	55	0	0	999	0
e1	14	37	0	999	0
t0	64	10	0	999	0
t1	79	88	0	999	0
