nr	nv	nt	capacity
25	2	2	100

node	x	y	a	b	load
p0	23	84	0	999	74
p1	85	0	0	999	15
p2	81	19	0	999	4
p3	66	78	0	999	28
p4	21	31	0	999	3
p5	53	95	0	999	55
p6	44	51	0	999	50
p7	10	90	0	999	18
p8	14	82	0	999	84
p9	20	97	0	999	37
p10	98	90	0	999	15
p11	74	26	0	999	92
p12	74	39	0	999	48
p13	22	3	0	999	87
p14	89	92	0	999	66
p15	18	95	0	999	46
p16	39	79	0	999	30
p17	91	80	0	999	86
p18	68	23	0	999	28
p19	32	10	0	999	65
p20	65	16	0	999	99
p21	98	44	0	999	58
p22	49	10	0	999	95
p23	35	5	0	999	27
p24	72	30	0	999	32
d0	62	23	0	999	-74
d1	62	50	0	999	-15
d2	2	91	0	999	-4
d3	96	99	0	999	-28
d4	9	28	0	999	-3
d5	79	62	0	999	-55
d6	52	90	0	999	-50
d7	51	52	0	999	-18
d8	82	65	0	999	-84
d9	75	32	0	999	-37
d10	50	94	0	999	-15
d11	93	8	0	999	-92
d12	61	93	0	999	-48
d13	86	35	0	999	-87
d14	57	32	0	999	-66
d15	66	75	0	999	-46
d16	82	26	0	999	-30
d17	24	78	0	999	-86
d18	46	99	0	999	-28
d19	21	5	0	999	-65
d20	51	37	0	999	-99
d21	0	1	0	999	-58
d22	61	62	0	999	-95
d23	99	45	0	999	-27
d24	14	73	0	999	-32
o0	99	9	0	999	0
o1	23	23	0	999	0
e0	65	60	0	999	0
e1	88	90	0	999	0
t0	48	17	0	999	0
t1	95	7	0	999	0
