nr	nv	nt	capacity
25	2	2	100

node	x	y	a	b	load
p0	77	44	0	999	97
p1	27	20	0	999	49
p2	73	62	0	999	94
p3	26	12	0	999	90
p4	72	36	0	999	34
p5	16	42	0	999	75
p6	34	72	0	999	61
p7	70	1	0	999	84
p8	60	0	0	999	88
p9	5	81	0	999	58
p10	89	45	0	999	42
p11	56	86	0	999	4
p12	97	57	0	999	91
p13	27	6	0	999	15
p14	43	4	0	999	6
p15	39	34	0	999	72
p16	69	10	0	999	21
p17	43	95	0	999	92
p18	31	29	0	999	5
p19	4	42	0	999	98
p20	26	67	0	999	43
p21	48	0	0	999	87
p22	9	24	0	999	7
p23	33	18	0	999	57
p24	58	70	0	999	94
d0	88	36	0	999	-97
d1	3	10	0	999	-49
d2	35	50	0	999	-94
d3	70	28	0	999	-90
d4	95	72	0	999	-34
d5	35	11	0	999	-75
d6	68	29	0	999	-61
d7	70	82	0	999	-84
d8	42	55	0	999	-88
d9	12	9	0	999	-58
d10	71	15	0	999	-42
d11	70	43	0	999	-4
d12	41	87	0	999	-91
d13	13	88	0	999	-15
d14	2	58	0	999	-6
d15	86	5	0	999	-72
d16	49	91	0	999	-21
d17	55	19	0	999	-92
d18	62	50	0	999	-5
d19	26	88	0	999	-98
d20	23	48	0	999	-43
d21	67	47	0	999	-87
d22	25	55	0	999	-7
d23	85	49	0	999	-57
d24	82	41	0	999	-94
o0	69	11	0	999	0
o1	87	45	0	999	0
e0	75	94	0	999	0
e1	26	69	0	999	0
t0	71	1	0	999	0
t1	76	84	0	999	0
