nr	nv	nt	capacity
25	2	2	100

node	x	y	a	b	load
p0	13	62	0	999	66
p1	34	25	0	999	17
p2	89	55	0	999	32
p3	86	69	0	999	17
p4	73	79	0	999	50
p5	70	68	0	999	10
p6	46	48	0	999	10
p7	65	55	0	999	92
p8	83	23	0	999	26
p9	95	61	0	999	57
p10	81	20	0	999	71
p11	78	20	0	999	61
p12	99	90	0	999	65
p13	24	36	0	999	43
p14	30	19	0	999	56
p15	28	4	0	999	35
p16	60	73	0	999	15
p17	23	29	0	999	12
p18	70	27	0	999	98
p19	86	41	0	999	92
p20	65	7	0	999	25
p21	87	88	0	999	82
p22	55	87	0	999	38
p23	18	72	0	999	70
p24	90	4	0	999	90
d0	20	11	0	999	-66
d1	30	52	0	999	-17
d2	95	4	0	999	-32
d3	49	81	0	999	-17
d4	74	16	0	999	-50
d5	60	42	0	999	-10
d6	25	87	0	999	-10
d7	31	30	0	999	-92
d8	78	5	0	999	-26
d9	59	31	0	999	-57
d10	54	77	0	999	-71
d11	31	24	0	999	-61
d12	59	75	0	999	-65
d13	94	15	0	999	-43
d14	88	86	0	999	-56
d15	54	10	0	999	-35
d16	43	40	0	999	-15
d17	60	11	0	999	-12
d18	75	1	0	999	-98
d19	11	15	0	999	-92
d20	1	73	0	999	-25
d21	85	15	0	999	-82
d22	56	7	0	999	-38
d23	48	78	0	999	-70
d24	73	10	0	999	-90
o0	3	89	0	999	0
o1	98	1	0	999	0
e0	35	67	0	999	0
e1	18	83	0	999	0
t0	47	99	0	999	0
t1	63	78	0	999	0
