nr	nv	nt	capacity
20	2	2	100

node	x	y	a	b	load
p0	15	5	0	999	82
p1	29	59	0	999	83
p2	24	54	0	999	86
p3	16	57	0	999	96
p4	69	33	0	999	9
p5	72	18	0	999	37
p6	39	71	0	999	76
p7	67	16	0	999	74
p8	94	57	0	999	58
p9	42	8	0	999	12
p10	43	47	0	999	43
p11	13	8	0	999	61
p12	27	93	0	999	45
p13	70	89	0	999	43
p14	64	55	0	999	3
p15	6	9	0	999	41
p16	63	98	0	999	25
p17	60	26	0	999	13
p18	67	1	0	999	2
p19	18	88	0	999	44
d0	56	17	0	999	-82
d1	3	96	0	999	-83
d2	63	11	0	999	-86
d3	70	52	0	999	-96
d4	0	37	0	999	-9
d5	25	13	0	999	-37
d6	6	16	0	999	-76
d7	88	82	0	999	-74
d8	4	26	0	999	-58
d9	23	39	0	999	-12
d10	67	37	0	999	-43
d11	27	16	0	999	-61
d12	49	74	0	999	-45
d13	52	58	0	999	-43
d14	21	33	0	999	-3
d15	92	32	0	999	-41
d16	37	51	0	999	-25
d17	79	52	0	999	-13
d18	61	18	0	999	-2
d19	27	74	0	999	-44
o0	22	90	0	999	0
o1	60	60	0	999	0
e0	81	64	0	999	0
e1	17	37	0	999	0
t0	10	9	0	999	0
t1	79	98	0	999	0
