nr	nv	nt	capacity
20	2	2	100

node	x	y	a	b	load
p0	38	19	0	999	21
p1	73	73	0	999	84
p2	5	54	0	999	17
p3	4	62	0	999	7
p4	38	91	0	999	20
p5	68	34	0	999	30
p6	92	99	0	999	25
p7	34	17	0	999	30
p8	79	91	0	999	56
p9	38	71	0	999	68
p10	80	29	0	999	17
p11	77	25	0	999	99
p12	78	68	0	999	68
p13	77	70	0	999	68
p14	22	76	0	999	19
p15	21	76	0	999	53
p16	29	3	0	999	47
p17	87	23	0	999	54
p18	90	18	0	999	41
p19	94	84	0	999	28
d0	36	69	0	999	-21
d1	77	11	0	999	-84
d2	28	49	0	999	-17
d3	84	26	0	999	-7
d4	47	45	0	999	-20
d5	11	64	0	999	-30
d6	58	25	0	999	-25
d7	36	58	0	999	-30
d8	36	78	0	999	-56
d9	68	63	0	999	-68
d10	55	73	0	999	-17
d11	59	95	0	999	-99
d12	9	56	0	999	-68
d13	58	24	0	999	-68
d14	83	42	0	999	-19
d15	11	92	0	999	-53
d16	50	17	0	999	-47
d17	33	59	0	999	-54
d18	97	76	0	999	-41
d19	56	49	0	999	-28
o0	15	6	0	999	0
o1	78	79	0	999	0
e0	26	55	0	999	0
e1	45	91	0	999	0
t0	18	43	0	999	0
t1	67	74	0	999	0
