nr	nv	nt	capacity
20	2	2	100

node	x	y	a	b	load
p0	75	12	0	999	83
p1	14	70	0	999	39
p2	83	85	0	999	78
p3	0	21	0	999	45
p4	26	66	0	999	59
p5	62	27	0	999	87
p6	40	12	0	999	96
p7	34	11	0	999	76
p8	35	18	0	999	76
p9	80	6	0	999	61
p10	55	52	0	999	36
p11	93	79	0	999	29
p12	42	52	0	999	52
p13	30	46	0	999	45
p14	98	6	0	999	11
p15	56	38	0	999	71
p16	52	9	0	999	58
p17	2	27	0	999	81
p18	89	84	0	999	23
p19	94	39	0	999	16
d0	52	41	0	999	-83
d1	33	94	0	999	-39
d2	88	39	0	999	-78
d3	78	93	0	999	-45
d4	91	85	0	999	-59
d5	9	83	0	999	-87
d6	48	48	0	999	-96
d7	74	79	0	999	-76
d8	76	83	0	999	-76
d9	74	8	0	999	-61
d10	8	87	0	999	-36
d11	67	18	0	999	-29
d12	68	39	0	999	-52
d13	65	12	0	999	-45
d14	92	39	0	999	-11
d15	96	40	0	999	-71
d16	61	43	0	999	-58
d17	18	50	0	999	-81
d18	12	38	0	999	-23
d19	17	45	0	999	-16
o0	64	93	0	999	0
o1	68	69	0	999	0
e0	18	73	0	999	0
e1	97	57	0	999	0
t0	37	18	0	999	0
t1	12	27	0	999	0
