nr	nv	nt	capacity
20	2	2	100

node	x	y	a	b	load
p0	74	59	0	999	35
p1	57	46	0	999	36
p2	89	37	0	999	62
p3	18	79	0	999	86
p4	35	35	0	999	62
p5	30	95	0	999	52
p6	99	77	0	999	23
p7	76	18	0	999	11
p8	62	3	0	999	34
p9	78	70	0	999	95
p10	35	37	0	999	75
p11	55	27	0	999	54
p12	31	89	0	999	30
p13	93	41	0	999	5
p14	11	17	0	999	9
p15	65	72	0	999	53
p16	41	6	0	999	81
p17	97	60	0	999	87
p18	13	52	0	999	50
p19	89	86	0	999	16
d0	58	22	0	999	-35
d1	31	19	0	999	-36
d2	73	53	0	999	-62
d3	53	60	0	999	-86
d4	87	92	0	999	-62
d5	65	88	0	999	-52
d6	52	65	0	999	-23
d7	30	88	0	999	-11
d8	24	66	0	999	-34
d9	65	15	0	999	-95
d10	22	44	0	999	-75
d11	1	37	0	999	-54
d12	18	86	0	999	-30
d13	8	96	0	999	-5
d14	68	1	0	999	-9
d15	37	41	0	999	-53
d16	61	84	0	999	-81
d17	19	29	0	999	-87
d18	61	37	0	999	-50
d19	1	70	0	999	-16
o0	73	19	0	999	0
o1	54	37	0	999	0
e0	37	62	0	999	0
e1	14	1	0	999	0
t0	47	36	0	999	0
t1	57	56	0	999	0
