nr	nv	nt	capacity
20	2	1	100

node	x	y	a	b	load
p0	34	22	0	999	69
p1	15	55	0	999	74
p2	91	98	0	999	11
p3	84	58	0	999	29
p4	1	19	0	999	44
p5	75	10	0	999	64
p6	48	55	0	999	39
p7	52	28	0	999	72
p8	54	59	0	999	20
p9	40	60	0	999	37
p10	61	77	0	999	66
p11	65	51	0	999	28
p12	63	12	0	999	17
p13	97	38	0	999	38
p14	87	56	0	999	6
p15	91	19	0	999	47
p16	71	75	0	999	2
p17	32	22	0	999	83
p18	96	55	0	999	45
p19	69	44	0	999	17
d0	79	92	0	999	-69
d1	60	28	0	999	-74
d2	98	41	0	999	-11
d3	46	50	0	999	-29
d4	0	38	0	999	-44
d5	35	52	0	999	-64
d6	83	66	0	999	-39
d7	6	53	0	999	-72
d8	75	94	0	999	-20
d9	94	74	0	999	-37
d10	76	41	0	999	-66
d11	43	93	0	999	-28
d12	99	3	0	999	-17
d13	76	47	0	999	-38
d14	55	70	0	999	-6
d15	24	91	0	999	-47
d16	81	11	0	999	-2
d17	60	54	0	999	-83
d18	27	38	0	999	-45
d19	47	20	0	999	-17
o0	27	89	0	999	0
o1	23	17	0	999	0
e0	91	73	0	999	0
e1	48	82	0	999	0
t0	52	47	0	999	0
