nr	nv	nt	capacity
20	2	1	100

node	x	y	a	b	load
p0	49	24	0	999	52
p1	95	89	0	999	78
p2	14	19	0	999	42
p3	18	16	0	999	91
p4	38	74	0	999	58
p5	18	56	0	999	7
p6	99	83	0	999	23
p7	17	34	0	999	70
p8	30	36	0	999	15
p9	43	39	0	999	3
p10	25	58	0	999	49
p11	28	80	0	999	9
p12	99	68	0	999	2
p13	12	9	0	999	7
p14	5	61	0	999	85
p15	45	24	0	999	62
p16	16	94	0	999	54
p17	70	64	0	999	90
p18	95	81	0	999	86
p19	19	42	0	999	23
d0	72	10	0	999	-52
d1	37	14	0	999	-78
d2	84	52	0	999	-42
d3	74	67	0	999	-91
d4	58	7	0	999	-58
d5	60	83	0	999	-7
d6	3	34	0	999	-23
d7	63	21	0	999	-70
d8	23	21	0	999	-15
d9	23	56	0	999	-3
d10	44	98	0	999	-49
d11	46	0	0	999	-9
d12	98	62	0	999	-2
d13	67	21	0	999	-7
d14	98	96	0	999	-85
d15	95	27	0	999	-62
d16	96	20	0	999	-54
d17	15	21	0	999	-90
d18	4	62	0	999	-86
d19	69	52	0	999	-23
o0	86	59	0	999	0
o1	24	96	0	999	0
e0	36	2	0	999	0
e1	23	38	0	999	0
t0	27	66	0	999	0
