nr	nv	nt	capacity
20	2	1	100

node	x	y	a	b	load
p0	92	39	0	999	88
p1	51	41	0	999	13
p2	91	65	0	999	44
p3	61	10	0	999	22
p4	24	82	0	999	37
p5	42	84	0	999	25
p6	67	64	0	999	31
p7	90	71	0	999	18
p8	94	64	0	999	8
p9	31	83	0	999	37
p10	3	57	0	999	74
p11	0	20	0	999	52
p12	91	18	0	999	44
p13	39	72	0	999	20
p14	68	49	0	999	77
p15	77	31	0	999	46
p16	54	57	0	999	83
p17	70	87	0	999	37
p18	55	99	0	999	28
p19	18	79	0	999	53
d0	99	44	0	999	-88
d1	70	15	0	999	-13
d2	23	15	0	999	-44
d3	17	57	0	999	-22
d4	51	42	0	999	-37
d5	19	75	0	999	-25
d6	21	83	0	999	-31
d7	72	67	0	999	-18
d8	42	19	0	999	-8
d9	42	82	0	999	-37
d10	49	27	0	999	-74
d11	69	77	0	999	-52
d12	50	0	0	999	-44
d13	78	62	0	999	-20
d14	27	41	0	999	-77
d15	90	48	0	999	-46
d16	22	17	0	999	-83
d17	36	39	0	999	-37
d18	6	63	0	999	-28
d19	10	72	0	999	-53
o0	29	71	0	999	0
o1	64	83	0	999	0
e0	79	83	0	999	0
e1	78	1	0	999	0
t0	56	23	0	999	0
