nr	nv	nt	capacity
20	2	1	100

node	x	y	a	b	load
p0	84	57	0	999	13
p1	72	40	0	999	7
p2	93	54	0	999	63
p3	5	98	0	999	87
p4	84	68	0	999	82
p5	61	0	0	999	7
p6	99	3	0	999	22
p7	93	22	0	999	55
p8	51	74	0	999	70
p9	93	10	0	999	57
p10	73	62	0	999	17
p11	54	53	0	999	97
p12	51	96	0	999	39
p13	10	74	0	999	18
p14	22	53	0	999	91
p15	24	89	0	999	36
p16	73	72	0	999	80
p17	79	18	0	999	67
p18	82	2	0	999	65
p19	97	50	0	999	82
d0	7	42	0	999	-13
d1	75	79	0	999	-7
d2	49	38	0	999	-63
d3	96	71	0	999	-87
d4	86	87	0	999	-82
d5	4	0	0	999	-7
d6	2	81	0	999	-22
d7	59	94	0	999	-55
d8	30	9	0	999	-70
d9	28	52	0	999	-57
d10	96	39	0	999	-17
d11	11	8	0	999	-97
d12	3	70	0	999	-39
d13	50	90	0	999	-18
d14	55	73	0	999	-91
d15	38	25	0	999	-36
d16	9	72	0	999	-80
d17	61	42	0	999	-67
d18	14	1	0	999	-65
d19	19	26	0	999	-82
o0	59	15	0	999	0
o1	63	55	0	999	0
e0	95	80	0	999	0
e1	44	17	0	999	0
t0	45	19	0	999	0
