nr	nv	nt	capacity
15	3	3	100

node	x	y	a	b	load
p0	39	48	0	999	93
p1	40	38	0	999	44
p2	20	9	0	999	21
p3	3	66	0	999	4
p4	68	13	0	999	41
p5	32	74	0	999	35
p6	20	43	0	999	80
p7	73	87	0	999	97
p8	88	90	0	999	2
p9	19	74	0	999	64
p10	52	87	0	999	25
p11	66	60	0	999	71
p12	14	84	0	999	95
p13	74	72	0	999	45
p14	66	98	0	999	56
d0	96	83	0	999	-93
d1	65	74	0	999	-44
d2	17	8	0	999	-21
d3	54	51	0	999	-4
d4	89	71	0	999	-41
d5	38	5	0	999	-35
d6	24	17	0	999	-80
d7	14	67	0	999	-97
d8	51	62	0	999	-2
d9	6	51	0	999	-64
d10	46	88	0	999	-25
d11	29	9	0	999	-71
d12	23	5	0	999	-95
d13	72	84	0	999	-45
d14	87	47	0	999	-56
o0	16	88	0	999	0
o1	71	17	0	999	0
o2	1	20	0	999	0
e0	43	55	0	999	0
e1	49	24	0	999	0
e2	52	70	0	999	0
t0	27	43	0	999	0
t1	56	89	0	999	0
t2	22	20	0	999	0
