nr	nv	nt	capacity
15	3	3	100

node	x	y	a	b	load
p0	53	8	0	999	68
p1	8	88	0	999	41
p2	53	14	0	999	48
p3	51	18	0	999	74
p4	21	90	0	999	50
p5	8	88	0	999	89
p6	44	90	0	999	16
p7	93	62	0	999	55
p8	89	85	0	999	76
p9	61	35	0	999	59
p10	42	25	0	999	34
p11	91	10	0	999	73
p12	35	42	0	999	1
p13	59	1	0	999	53
p14	14	88	0	999	23
d0	96	18	0	999	-68
d1	66	74	0	999	-41
d2	66	72	0	999	-48
d3	81	31	0	999	-74
d4	38	84	0	999	-50
d5	74	29	0	999	-89
d6	63	90	0	999	-16
d7	51	19	0	999	-55
d8	61	96	0	999	-76
d9	13	63	0	999	-59
d10	78	22	0	999	-34
d11	77	64	0	999	-73
d12	90	5	0	999	-1
d13	3	38	0	999	-53
d14	45	34	0	999	-23
o0	74	97	0	999	0
o1	46	81	0	999	0
o2	86	91	0	999	0
e0	36	4	0	999	0
e1	19	8	0	999	0
e2	4	63	0	999	0
t0	97	85	0	999	0
t1	9	0	0	999	0
t2	33	27	0	999	0
